
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 2.2059999999999887E-006, 1.4022356922220884E-004
 2.2159999999999886E-006, 1.6260516579366845E-004
 2.2259999999999885E-006, 1.8482939571658817E-004
 2.2359999999999884E-006, 2.0694050780683119E-004
 2.2459999999999883E-006, 2.2885996460123584E-004
 2.2559999999999882E-006, 2.5063182560481603E-004
 2.2659999999999881E-006, 2.7217824237184268E-004
 2.2759999999999880E-006, 2.9354314117803910E-004
 2.2859999999999879E-006, 3.1464941234342440E-004
 2.2959999999999878E-006, 3.3554090407175572E-004
 2.3059999999999877E-006, 3.5614129423213142E-004
 2.3159999999999877E-006, 3.7649440702704456E-004
 2.3259999999999876E-006, 3.9652475553194835E-004
 2.3359999999999875E-006, 4.1627619277308318E-004
 2.3459999999999874E-006, 4.3567411340597606E-004
 2.3559999999999873E-006, 4.5476245070468591E-004
 2.3659999999999872E-006, 4.7346752584152444E-004
 2.3759999999999871E-006, 4.9183340221054190E-004
 2.3859999999999870E-006, 5.0978737085163243E-004
 2.3959999999999869E-006, 5.2737367345292107E-004
 2.4059999999999868E-006, 5.4452061254286512E-004
 2.4159999999999867E-006, 5.6127265443868014E-004
 2.4259999999999866E-006, 5.7755915291008201E-004
 2.4359999999999865E-006, 5.9342484326403006E-004
 2.4459999999999864E-006, 6.0880016826331371E-004
 2.4559999999999863E-006, 6.2373017446171609E-004
 2.4659999999999862E-006, 6.3814642923973113E-004
 2.4759999999999861E-006, 6.5209433042870705E-004
 2.4859999999999860E-006, 6.6550660340467644E-004
 2.4959999999999859E-006, 6.7842903496514648E-004
 2.5059999999999858E-006, 6.9079553950013534E-004
 2.5159999999999857E-006, 7.0265232801099272E-004
 2.5259999999999856E-006, 7.1393453245575467E-004
 2.5359999999999855E-006, 7.2468882072539002E-004
 2.5459999999999854E-006, 7.3485156833796058E-004
 2.5559999999999854E-006, 7.4446993011474802E-004
 2.5659999999999853E-006, 7.5348154847451870E-004
 2.5759999999999852E-006, 7.6193409247944644E-004
 2.5859999999999851E-006, 7.6976649205722056E-004
 2.5959999999999850E-006, 7.7702695501478492E-004
 2.6059999999999849E-006, 7.8365571659203351E-004
 2.6159999999999848E-006, 7.8970154496993243E-004
 2.6259999999999847E-006, 7.9510599563516334E-004
 2.6359999999999846E-006, 7.9991841583836650E-004
 2.6459999999999845E-006, 8.0408169332412262E-004
 2.6559999999999844E-006, 8.0764577012484720E-004
 2.6659999999999843E-006, 8.1055487528504443E-004
 2.6759999999999842E-006, 8.1285955830678902E-004
 2.6859999999999841E-006, 8.1450539557119633E-004
 2.6959999999999840E-006, 8.1554355368216008E-004
 2.7059999999999839E-006, 8.1592095936194571E-004
 2.7159999999999838E-006, 8.1568940287087509E-004
 2.7259999999999837E-006, 8.1479716122720652E-004
 2.7359999999999836E-006, 8.1329665181247544E-004
 2.7459999999999835E-006, 8.1113749883822861E-004
 2.7559999999999834E-006, 8.0837274717924124E-004
 2.7659999999999833E-006, 8.0495336208197482E-004
 2.7759999999999832E-006, 8.0093301320043389E-004
 2.7859999999999832E-006, 7.9626399761310298E-004
 2.7959999999999831E-006, 7.9100060396955854E-004
 2.8059999999999830E-006, 7.8509644895375372E-004
 2.8159999999999829E-006, 7.7860643138329393E-004
 2.8259999999999828E-006, 7.7148547232765618E-004
 2.8359999999999827E-006, 7.6378906893624936E-004
 2.8459999999999826E-006, 7.5547342849042705E-004
 2.8559999999999825E-006, 7.4659463167104094E-004
 2.8659999999999824E-006, 7.3711015089278906E-004
 2.8759999999999823E-006, 7.2707663265718023E-004
 2.8859999999999822E-006, 7.1645279058693328E-004
 2.8959999999999821E-006, 7.0529581644562973E-004
 2.9059999999999820E-006, 6.9356563835875913E-004
 2.9159999999999819E-006, 6.8131997001719471E-004
 2.9259999999999818E-006, 6.6851992463956838E-004
 2.9359999999999817E-006, 6.5522371181316930E-004
 2.9459999999999816E-006, 6.4139359781993123E-004
 2.9559999999999815E-006, 6.2708825950493938E-004
 2.9659999999999814E-006, 6.1227108165561386E-004
 2.9759999999999813E-006, 5.9700117722507836E-004
 2.9859999999999812E-006, 5.8124301252065070E-004
 2.9959999999999811E-006, 5.6505610304683016E-004
 3.0059999999999810E-006, 5.4840595732527240E-004
 3.0159999999999809E-006, 5.3135245755996227E-004
 3.0259999999999809E-006, 5.1386211297654145E-004
 3.0359999999999808E-006, 4.9599513445014801E-004
 3.0459999999999807E-006, 4.7771898831711919E-004
 3.0559999999999806E-006, 4.5909417404461407E-004
 3.0659999999999805E-006, 4.4008906953202457E-004
 3.0759999999999804E-006, 4.2076442084035574E-004
 3.0859999999999803E-006, 4.0108947006468865E-004
 3.0959999999999802E-006, 3.8112516608050417E-004
 3.1059999999999801E-006, 3.6084156613189861E-004
 3.1159999999999800E-006, 3.4029977649146473E-004
 3.1259999999999799E-006, 3.1947061897193737E-004
 3.1359999999999798E-006, 2.9841531033607472E-004
 3.1459999999999797E-006, 2.7710538500164340E-004
 3.1559999999999796E-006, 2.5560212197788641E-004
 3.1659999999999795E-006, 2.3387771509560609E-004
 3.1759999999999794E-006, 2.1199345618716782E-004
 3.1859999999999793E-006, 1.8992214423467924E-004
 3.1959999999999792E-006, 1.6772503345126156E-004
 3.2059999999999791E-006, 1.4537547280093902E-004
 3.2159999999999790E-006, 1.2293462757993412E-004
 3.2259999999999789E-006, 1.0037634082212119E-004
 3.2359999999999788E-006, 7.7761636920280883E-005
 3.2459999999999787E-006, 5.5064796490670734E-005
 3.2559999999999787E-006, 3.2346650515699703E-005
 3.2659999999999786E-006, 9.5818603002497503E-006
 3.2759999999999785E-006,-1.3168989440891180E-005
 3.2859999999999784E-006,-3.5930913843806484E-005
 3.2959999999999783E-006,-5.8643627497790512E-005
 3.3059999999999782E-006,-8.1331879174120899E-005
 3.3159999999999781E-006,-1.0393573581022567E-004
 3.3259999999999780E-006,-1.2647973689992707E-004
 3.3359999999999779E-006,-1.4890435460887281E-004
 3.3459999999999778E-006,-1.7123397596273261E-004
 3.3559999999999777E-006,-1.9340953090042753E-004
 3.3659999999999776E-006,-2.1545531034036674E-004
 3.3759999999999775E-006,-2.3731275403479724E-004
 3.3859999999999774E-006,-2.5900611253845847E-004
 3.3959999999999773E-006,-2.8047738678354362E-004
 3.4059999999999772E-006,-3.0175084192002457E-004
 3.4159999999999771E-006,-3.2276909058746503E-004
 3.4259999999999770E-006,-3.4355646654055599E-004
 3.4359999999999769E-006,-3.6405624365048902E-004
 3.4459999999999768E-006,-3.8429287717515879E-004
 3.4559999999999767E-006,-4.0421035057819268E-004
 3.4659999999999766E-006,-4.2383329224963739E-004
 3.4759999999999765E-006,-4.4310644228623506E-004
 3.4859999999999764E-006,-4.6205465241510343E-004
 3.4959999999999764E-006,-4.8062346493408560E-004
 3.5059999999999763E-006,-4.9883800353812296E-004
 3.5159999999999762E-006,-5.1664465667354954E-004
 3.5259999999999761E-006,-5.3406886691446411E-004
 3.5359999999999760E-006,-5.5105791103961591E-004
 3.5459999999999759E-006,-5.6763759555422330E-004
 3.5559999999999758E-006,-5.8375612585260844E-004
 3.5659999999999757E-006,-5.9943971542951089E-004
