Groups:
Group =, ADC_A12, ADC_A11, ADC_A10, ADC_A9, ADC_A8, ADC_A7, ADC_A6, ADC_A5, ADC_A4, ADC_A3, ADC_A2, ADC_A1,  binary

Data:
time unit: us, Group, ADC_A12, ADC_A11, ADC_A10, ADC_A9, ADC_A8, ADC_A7, ADC_A6, ADC_A5, ADC_A4, ADC_A3, ADC_A2, ADC_A1, 
0, XXXXXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, 
7253, 100000101101, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
7254, 100000110100, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
7255, 100000100110, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 
7256, 100000110101, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 
7257, 100000110011, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
7258, 100000011011, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
7259, 100000110011, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
7260, 100000100111, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
7261, 100000110001, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
7262, 100000110111, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 
7263, 100000100010, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
7264, 100001001000, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
7265, 100001000001, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 
7266, 100001000110, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
7267, 100001011011, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
7268, 100001011011, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
7269, 100001111000, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
7270, 100001111101, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 
7271, 100010000101, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 
7272, 100010010001, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
7273, 100010110000, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 
7274, 100010101011, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 
7275, 100011001010, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
7276, 100011001111, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 
7277, 100011001101, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 
7278, 100011100101, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
7279, 100011110100, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
7280, 100011011100, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 
7281, 100011111011, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
7282, 100011100111, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7283, 100011111111, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 
7284, 100011111010, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
7285, 100011111001, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
7286, 100100010111, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 
7287, 100100111011, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 
7288, 100101010010, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 
7289, 100101011011, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 
7290, 100101100100, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 
7291, 100101100010, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 
7292, 100101011100, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
7293, 100100110110, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
7294, 100100101000, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 
7295, 100011111001, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
7296, 100011011000, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 
7297, 100011000100, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
7298, 100010100100, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 
7299, 100010001100, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 
7300, 100010010011, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 
7301, 100001101101, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
7302, 100001001000, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
7303, 100001000110, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
7304, 100000101000, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
7305, 100000000101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
7306, 011111111110, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
7307, 011111011010, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 
7308, 011111011011, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 
7309, 011111010010, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 
7310, 011110111101, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
7311, 011110111111, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 
7312, 011111001011, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 
7313, 011110111111, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 
7314, 011111010001, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 
7315, 011111001111, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
7316, 011110111101, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 
7317, 011111011001, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
7318, 011111000001, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 
7319, 011111011001, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
7320, 011111010101, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 
7321, 011111011001, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 
7322, 011111111101, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 
7323, 011111011011, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 
7324, 100000010010, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
7325, 011111110001, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
7326, 011111110110, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
7327, 100000010101, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 
7328, 011111110110, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
7329, 100000001101, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 
7330, 100000000110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
7331, 011111100101, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
7332, 011111000101, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
7333, 011101110111, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 
7334, 011110100101, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 
7335, 011100110110, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 
7336, 011100101101, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 
7337, 011100000011, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 
7338, 011010010011, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 
7339, 011011011111, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 
7340, 011001101011, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
7341, 011001010011, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
7342, 011001101010, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
7343, 011000000110, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
7344, 011001000111, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 
7345, 011000101010, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
7346, 011000100000, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
7347, 011001011000, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
7348, 011000111101, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 
7349, 011001110110, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 
7350, 011010000011, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 
7351, 011010010010, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 
7352, 011011010111, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
7353, 011011111000, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
7354, 011100011010, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 
7355, 011101001011, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 
7356, 011101011111, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 
7357, 011110000000, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 
7358, 011110011101, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 
7359, 011111000001, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 
7360, 011111100100, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 
7361, 011111110111, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 
7362, 100000001011, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 
7363, 100000010100, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 
7364, 100000100100, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
7365, 100000011011, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
7366, 100000100001, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
7367, 100000111110, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 
7368, 100000011011, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 
7369, 100001000110, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
7370, 100000101101, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
7371, 100000010111, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
7372, 100000111111, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7373, 100000100111, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 
7374, 100000101101, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 
7375, 100000110100, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
7376, 100000111001, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 
7377, 100000110011, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
7378, 100001010000, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
7379, 100001010110, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
7380, 100001011000, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
7381, 100001101111, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
7382, 100001101010, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
7383, 100010001001, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 
7384, 100010010001, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 
7385, 100010100000, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 
7386, 100010101011, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 
7387, 100010110101, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
7388, 100011001110, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
7389, 100011001011, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 
7390, 100011100111, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
7391, 100011001110, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 
7392, 100011101101, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7393, 100011101101, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 
7394, 100011110011, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 
7395, 100100001010, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 
7396, 100011100010, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 
7397, 100011111011, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 
7398, 100100001011, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 
7399, 100100100100, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
7400, 100101000100, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
7401, 100101001000, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 
7402, 100101011001, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 
7403, 100101101000, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 
7404, 100101011000, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 
7405, 100101011100, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 
7406, 100100101110, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 
7407, 100011111101, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
7408, 100011110100, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
7409, 100011000100, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 
7410, 100010111101, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 
7411, 100010011001, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 
7412, 100001111000, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 
7413, 100001111100, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
7414, 100001011110, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
7415, 100001001101, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 
7416, 100000111001, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 
7417, 100000001110, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
7418, 100000010011, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
7419, 011111101111, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 
7420, 011111000111, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
7421, 011111011111, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
7422, 011111001101, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 
7423, 011111000111, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
7424, 011111010101, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 
7425, 011110111010, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 
7426, 011111001000, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 
7427, 011111000000, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
7428, 011111000110, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
7429, 011111001010, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
7430, 011111011111, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 
7431, 011111100000, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
7432, 011111110011, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 
7433, 011111001010, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 
7434, 011110101101, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 
7435, 011111000110, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
7436, 011111111001, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
7437, 100000000111, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 
7438, 100000010000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
7439, 011111111100, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
7440, 011111110100, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
7441, 100000010011, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
7442, 011111111111, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
7443, 100000000100, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
7444, 011111110001, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
7445, 011111010101, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 
7446, 011101111110, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 
7447, 011101000101, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 
7448, 011101010011, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 
7449, 011011101111, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 
7450, 011100011000, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 
7451, 011010110011, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 
7452, 011001010011, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
7453, 011010101001, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 
7454, 011000011111, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
7455, 011001010110, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
7456, 011001000011, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 
7457, 011000010111, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 
7458, 011001011001, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
7459, 011000010110, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
7460, 011001001011, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 
7461, 011001011000, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
7462, 011001110111, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 
7463, 011010110011, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 
7464, 011010100110, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 
7465, 011011100001, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 
7466, 011100000000, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
7467, 011100100000, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 
7468, 011101100000, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 
7469, 011101111100, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 
7470, 011110010110, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 
7471, 011111000100, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 
7472, 011110110111, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 
7473, 011111110001, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 
7474, 011111111100, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 
7475, 011111111001, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
7476, 100000101010, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 
7477, 100000100001, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
7478, 100000110001, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 
7479, 100000100010, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 
7480, 100000110000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
7481, 100000111001, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 
7482, 100000101011, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
7483, 100001000000, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
7484, 100000100011, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 
7485, 100000100101, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 
7486, 100001000000, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 
7487, 100000011111, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
7488, 100000110010, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 
7489, 100001000001, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 
7490, 100000110100, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 
7491, 100001001000, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 
7492, 100001010101, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
7493, 100001100111, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
7494, 100001100111, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
7495, 100010000110, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 
7496, 100010001111, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 
7497, 100010001000, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 
7498, 100010110101, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
7499, 100010100111, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 
7500, 100011000010, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 
7501, 100011011010, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 
7502, 100011001010, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 
7503, 100011011011, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 
7504, 100011110111, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 
7505, 100011100000, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
7506, 100011110001, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 
7507, 100011110110, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 
7508, 100011101110, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 
7509, 100011111110, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 
7510, 100011111101, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 
7511, 100100010011, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 
7512, 100101001010, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 
7513, 100101000010, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
7514, 100101010110, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 
7515, 100101101101, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
7516, 100101010000, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 
7517, 100101100011, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 
7518, 100101000011, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 
7519, 100100011001, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 
7520, 100011111010, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
7521, 100011011110, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 
7522, 100011000001, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
7523, 100010101000, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 
7524, 100010001011, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
7525, 100001111101, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 
7526, 100001111100, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
7527, 100001001111, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
7528, 100000111111, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 
7529, 100000101011, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 
7530, 100000000110, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
7531, 011111110101, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
7532, 011111100001, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 
7533, 011111011000, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 
7534, 011111010101, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 
7535, 011111000110, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
7536, 011111001100, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 
7537, 011111000101, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 
7538, 011110111011, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 
7539, 011111001101, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 
7540, 011111000110, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 
7541, 011111000000, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 
7542, 011111011100, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 
7543, 011110111111, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 
7544, 011111001111, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 
