in s,C2 in V
-7.609760E-05,-2.35227E+01
-7.609680E-05,-2.31320E+01
-7.609600E-05,-2.29367E+01
-7.609520E-05,-2.25461E+01
-7.609440E-05,-2.29367E+01
-7.609360E-05,-2.35227E+01
-7.609280E-05,-2.23508E+01
-7.609200E-05,-2.29367E+01
-7.609120E-05,-2.29367E+01
-7.609040E-05,-2.29367E+01
-7.608960E-05,-2.35227E+01
-7.608880E-05,-2.29367E+01
-7.608800E-05,-2.31320E+01
-7.608720E-05,-2.25461E+01
-7.608640E-05,-2.23508E+01
-7.608560E-05,-2.31320E+01
-7.608480E-05,-2.27414E+01
-7.608400E-05,-2.27414E+01
-7.608320E-05,-2.35227E+01
-7.608240E-05,-2.27414E+01
-7.608160E-05,-2.37180E+01
-7.608080E-05,-2.37180E+01
-7.608000E-05,-2.31320E+01
-7.607920E-05,-2.33273E+01
-7.607840E-05,-2.33273E+01
-7.607760E-05,-2.23508E+01
-7.607680E-05,-2.29367E+01
-7.607600E-05,-2.23508E+01
-7.607520E-05,-2.35227E+01
-7.607440E-05,-2.27414E+01
-7.607360E-05,-2.25461E+01
-7.607280E-05,-2.31320E+01
-7.607200E-05,-2.35227E+01
-7.607120E-05,-2.33273E+01
-7.607040E-05,-2.35227E+01
-7.606960E-05,-2.27414E+01
-7.606880E-05,-2.35227E+01
-7.606800E-05,-2.27414E+01
-7.606720E-05,-2.27414E+01
-7.606640E-05,-2.23508E+01
-7.606560E-05,-2.31320E+01
-7.606480E-05,-2.27414E+01
-7.606400E-05,-2.31320E+01
-7.606320E-05,-2.25461E+01
-7.606240E-05,-2.23508E+01
-7.606160E-05,-2.29367E+01
-7.606080E-05,-2.29367E+01
-7.606000E-05,-2.41086E+01
-7.605920E-05,-2.41086E+01
-7.605840E-05,-2.33273E+01
-7.605760E-05,-2.31320E+01
-7.605680E-05,-2.25461E+01
-7.605600E-05,-2.27414E+01
-7.605520E-05,-2.23508E+01
-7.605440E-05,-2.23508E+01
-7.605360E-05,-2.27414E+01
-7.605280E-05,-2.29367E+01
-7.605200E-05,-2.29367E+01
-7.605120E-05,-2.23508E+01
-7.605040E-05,-2.23508E+01
-7.604960E-05,-2.29367E+01
-7.604880E-05,-2.29367E+01
-7.604800E-05,-2.25461E+01
-7.604720E-05,-2.25461E+01
-7.604640E-05,-2.27414E+01
-7.604560E-05,-2.25461E+01
-7.604480E-05,-2.31320E+01
-7.604400E-05,-2.23508E+01
-7.604320E-05,-2.29367E+01
-7.604240E-05,-2.31320E+01
-7.604160E-05,-2.27414E+01
-7.604080E-05,-2.29367E+01
-7.604000E-05,-2.35227E+01
-7.603920E-05,-2.21555E+01
-7.603840E-05,-2.27414E+01
-7.603760E-05,-2.25461E+01
-7.603680E-05,-2.23508E+01
-7.603600E-05,-2.23508E+01
-7.603520E-05,-2.27414E+01
-7.603440E-05,-2.25461E+01
-7.603360E-05,-2.21555E+01
-7.603280E-05,-2.21555E+01
-7.603200E-05,-2.25461E+01
-7.603120E-05,-2.27414E+01
-7.603040E-05,-2.33273E+01
-7.602960E-05,-2.27414E+01
-7.602880E-05,-2.25461E+01
-7.602800E-05,-2.21555E+01
-7.602720E-05,-2.23508E+01
-7.602640E-05,-2.25461E+01
-7.602560E-05,-2.23508E+01
-7.602480E-05,-2.23508E+01
-7.602400E-05,-2.27414E+01
-7.602320E-05,-2.21555E+01
-7.602240E-05,-2.21555E+01
-7.602160E-05,-2.23508E+01
-7.602080E-05,-2.27414E+01
-7.602000E-05,-2.21555E+01
-7.601920E-05,-2.25461E+01
-7.601840E-05,-2.21555E+01
-7.601760E-05,-2.15695E+01
-7.601680E-05,-2.17648E+01
-7.601600E-05,-2.19602E+01
-7.601520E-05,-2.23508E+01
-7.601440E-05,-2.25461E+01
-7.601360E-05,-2.23508E+01
-7.601280E-05,-2.21555E+01
-7.601200E-05,-2.21555E+01
-7.601120E-05,-2.21555E+01
-7.601040E-05,-2.15695E+01
-7.600960E-05,-2.21555E+01
-7.600880E-05,-2.21555E+01
-7.600800E-05,-2.27414E+01
-7.600720E-05,-2.21555E+01
-7.600640E-05,-2.17648E+01
-7.600560E-05,-2.17648E+01
-7.600480E-05,-2.25461E+01
-7.600400E-05,-2.27414E+01
-7.600320E-05,-2.27414E+01
-7.600240E-05,-2.25461E+01
-7.600160E-05,-2.21555E+01
-7.600080E-05,-2.19602E+01
-7.600000E-05,-2.23508E+01
-7.599920E-05,-2.21555E+01
-7.599840E-05,-2.17648E+01
-7.599760E-05,-2.11789E+01
-7.599680E-05,-2.05930E+01
-7.599600E-05,-2.11789E+01
-7.599520E-05,-2.13742E+01
-7.599440E-05,-2.11789E+01
-7.599360E-05,-2.21555E+01
-7.599280E-05,-2.15695E+01
-7.599200E-05,-2.17648E+01
-7.599120E-05,-2.15695E+01
-7.599040E-05,-2.15695E+01
-7.598960E-05,-2.11789E+01
-7.598880E-05,-2.09836E+01
-7.598800E-05,-2.15695E+01
-7.598720E-05,-2.13742E+01
-7.598640E-05,-2.07883E+01
-7.598560E-05,-2.13742E+01
-7.598480E-05,-2.15695E+01
-7.598400E-05,-2.21555E+01
-7.598320E-05,-2.25461E+01
-7.598240E-05,-2.33273E+01
-7.598160E-05,-2.23508E+01
-7.598080E-05,-2.29367E+01
-7.598000E-05,-2.19602E+01
-7.597920E-05,-2.13742E+01
-7.597840E-05,-2.09836E+01
-7.597760E-05,-2.15695E+01
-7.597680E-05,-2.15695E+01
-7.597600E-05,-2.17648E+01
-7.597520E-05,-2.13742E+01
-7.597440E-05,-2.13742E+01
-7.597360E-05,-2.11789E+01
-7.597280E-05,-2.15695E+01
-7.597200E-05,-2.09836E+01
-7.597120E-05,-2.15695E+01
-7.597040E-05,-2.15695E+01
-7.596960E-05,-2.11789E+01
-7.596880E-05,-2.15695E+01
-7.596800E-05,-2.09836E+01
-7.596720E-05,-2.13742E+01
-7.596640E-05,-2.13742E+01
-7.596560E-05,-2.03977E+01
-7.596480E-05,-2.03977E+01
-7.596400E-05,-2.03977E+01
-7.596320E-05,-2.13742E+01
-7.596240E-05,-2.09836E+01
-7.596160E-05,-2.09836E+01
-7.596080E-05,-2.07883E+01
-7.596000E-05,-2.02023E+01
-7.595920E-05,-1.98117E+01
-7.595840E-05,-2.07883E+01
-7.595760E-05,-2.03977E+01
-7.595680E-05,-2.13742E+01
-7.595600E-05,-2.07883E+01
-7.595520E-05,-2.11789E+01
-7.595440E-05,-2.07883E+01
-7.595360E-05,-2.09836E+01
-7.595280E-05,-2.03977E+01
-7.595200E-05,-2.11789E+01
-7.595120E-05,-2.03977E+01
-7.595040E-05,-2.07883E+01
-7.594960E-05,-2.09836E+01
-7.594880E-05,-2.07883E+01
-7.594800E-05,-2.09836E+01
-7.594720E-05,-2.07883E+01
-7.594640E-05,-2.09836E+01
-7.594560E-05,-2.00070E+01
-7.594480E-05,-2.02023E+01
-7.594400E-05,-2.03977E+01
-7.594320E-05,-2.03977E+01
-7.594240E-05,-2.02023E+01
-7.594160E-05,-2.03977E+01
-7.594080E-05,-1.94211E+01
-7.594000E-05,-2.03977E+01
-7.593920E-05,-2.00070E+01
-7.593840E-05,-2.00070E+01
-7.593760E-05,-2.03977E+01
-7.593680E-05,-2.09836E+01
-7.593600E-05,-2.07883E+01
-7.593520E-05,-2.03977E+01
-7.593440E-05,-2.11789E+01
-7.593360E-05,-2.02023E+01
-7.593280E-05,-2.03977E+01
-7.593200E-05,-1.88352E+01
-7.593120E-05,-2.02023E+01
-7.593040E-05,-1.98117E+01
-7.592960E-05,-1.96164E+01
-7.592880E-05,-2.05930E+01
-7.592800E-05,-1.94211E+01
-7.592720E-05,-1.96164E+01
-7.592640E-05,-2.02023E+01
-7.592560E-05,-2.11789E+01
-7.592480E-05,-2.07883E+01
-7.592400E-05,-2.05930E+01
-7.592320E-05,-2.05930E+01
-7.592240E-05,-1.96164E+01
-7.592160E-05,-2.00070E+01
-7.592080E-05,-2.02023E+01
-7.592000E-05,-2.07883E+01
-7.591920E-05,-1.96164E+01
-7.591840E-05,-2.02023E+01
-7.591760E-05,-2.00070E+01
-7.591680E-05,-2.03977E+01
-7.591600E-05,-2.05930E+01
-7.591520E-05,-2.02023E+01
-7.591440E-05,-2.00070E+01
-7.591360E-05,-1.94211E+01
-7.591280E-05,-2.02023E+01
-7.591200E-05,-2.05930E+01
-7.591120E-05,-1.98117E+01
-7.591040E-05,-2.00070E+01
-7.590960E-05,-1.94211E+01
-7.590880E-05,-2.00070E+01
-7.590800E-05,-1.96164E+01
-7.590720E-05,-1.98117E+01
-7.590640E-05,-1.96164E+01
-7.590560E-05,-2.00070E+01
-7.590480E-05,-1.92258E+01
-7.590400E-05,-1.90305E+01
-7.590320E-05,-1.92258E+01
-7.590240E-05,-1.86398E+01
-7.590160E-05,-1.86398E+01
-7.590080E-05,-1.94211E+01
-7.590000E-05,-1.96164E+01
-7.589920E-05,-1.94211E+01
-7.589840E-05,-1.90305E+01
-7.589760E-05,-1.92258E+01
-7.589680E-05,-1.90305E+01
-7.589600E-05,-1.94211E+01
-7.589520E-05,-1.94211E+01
-7.589440E-05,-1.96164E+01
-7.589360E-05,-1.92258E+01
-7.589280E-05,-1.92258E+01
-7.589200E-05,-1.92258E+01
-7.589120E-05,-1.98117E+01
-7.589040E-05,-1.88352E+01
-7.588960E-05,-1.90305E+01
-7.588880E-05,-1.90305E+01
-7.588800E-05,-1.86398E+01
-7.588720E-05,-1.94211E+01
-7.588640E-05,-1.90305E+01
-7.588560E-05,-1.92258E+01
-7.588480E-05,-1.94211E+01
-7.588400E-05,-1.82492E+01
-7.588320E-05,-1.86398E+01
-7.588240E-05,-1.78586E+01
-7.588160E-05,-1.88352E+01
-7.588080E-05,-1.86398E+01
-7.588000E-05,-1.92258E+01
-7.587920E-05,-1.88352E+01
-7.587840E-05,-1.94211E+01
-7.587760E-05,-1.90305E+01
-7.587680E-05,-1.88352E+01
-7.587600E-05,-1.82492E+01
-7.587520E-05,-1.86398E+01
-7.587440E-05,-1.86398E+01
-7.587360E-05,-1.84445E+01
-7.587280E-05,-1.76633E+01
-7.587200E-05,-1.86398E+01
-7.587120E-05,-1.80539E+01
-7.587040E-05,-1.76633E+01
-7.586960E-05,-1.76633E+01
-7.586880E-05,-1.78586E+01
-7.586800E-05,-1.82492E+01
-7.586720E-05,-1.92258E+01
-7.586640E-05,-1.88352E+01
-7.586560E-05,-1.92258E+01
-7.586480E-05,-1.90305E+01
-7.586400E-05,-1.86398E+01
-7.586320E-05,-1.82492E+01
-7.586240E-05,-1.86398E+01
-7.586160E-05,-1.84445E+01
-7.586080E-05,-1.88352E+01
-7.586000E-05,-1.90305E+01
-7.585920E-05,-1.78586E+01
-7.585840E-05,-1.74680E+01
-7.585760E-05,-1.74680E+01
-7.585680E-05,-1.68820E+01
-7.585600E-05,-1.74680E+01
-7.585520E-05,-1.76633E+01
-7.585440E-05,-1.76633E+01
-7.585360E-05,-1.70773E+01
-7.585280E-05,-1.74680E+01
-7.585200E-05,-1.68820E+01
-7.585120E-05,-1.72727E+01
-7.585040E-05,-1.66867E+01
-7.584960E-05,-1.64914E+01
-7.584880E-05,-1.68820E+01
-7.584800E-05,-1.72727E+01
-7.584720E-05,-1.80539E+01
-7.584640E-05,-1.80539E+01
-7.584560E-05,-1.80539E+01
-7.584480E-05,-1.80539E+01
-7.584400E-05,-1.76633E+01
-7.584320E-05,-1.70773E+01
-7.584240E-05,-1.70773E+01
-7.584160E-05,-1.74680E+01
-7.584080E-05,-1.70773E+01
-7.584000E-05,-1.68820E+01
-7.583920E-05,-1.64914E+01
-7.583840E-05,-1.62961E+01
-7.583760E-05,-1.55148E+01
-7.583680E-05,-1.66867E+01
-7.583600E-05,-1.66867E+01
-7.583520E-05,-1.72727E+01
-7.583440E-05,-1.72727E+01
-7.583360E-05,-1.80539E+01
-7.583280E-05,-1.74680E+01
-7.583200E-05,-1.72727E+01
-7.583120E-05,-1.72727E+01
-7.583040E-05,-1.76633E+01
-7.582960E-05,-1.72727E+01
-7.582880E-05,-1.72727E+01
-7.582800E-05,-1.66867E+01
-7.582720E-05,-1.64914E+01
-7.582640E-05,-1.64914E+01
-7.582560E-05,-1.66867E+01
-7.582480E-05,-1.62961E+01
-7.582400E-05,-1.66867E+01
-7.582320E-05,-1.61008E+01
-7.582240E-05,-1.62961E+01
-7.582160E-05,-1.61008E+01
-7.582080E-05,-1.53195E+01
-7.582000E-05,-1.57102E+01
-7.581920E-05,-1.61008E+01
-7.581840E-05,-1.57102E+01
-7.581760E-05,-1.62961E+01
-7.581680E-05,-1.62961E+01
-7.581600E-05,-1.64914E+01
-7.581520E-05,-1.61008E+01
-7.581440E-05,-1.62961E+01
-7.581360E-05,-1.59055E+01
-7.581280E-05,-1.53195E+01
-7.581200E-05,-1.53195E+01
-7.581120E-05,-1.51242E+01
-7.581040E-05,-1.47336E+01
-7.580960E-05,-1.47336E+01
-7.580880E-05,-1.57102E+01
-7.580800E-05,-1.62961E+01
-7.580720E-05,-1.57102E+01
-7.580640E-05,-1.62961E+01
-7.580560E-05,-1.57102E+01
-7.580480E-05,-1.61008E+01
-7.580400E-05,-1.59055E+01
-7.580320E-05,-1.64914E+01
-7.580240E-05,-1.59055E+01
-7.580160E-05,-1.62961E+01
-7.580080E-05,-1.64914E+01
-7.580000E-05,-1.62961E+01
-7.579920E-05,-1.55148E+01
-7.579840E-05,-1.57102E+01
-7.579760E-05,-1.57102E+01
-7.579680E-05,-1.51242E+01
-7.579600E-05,-1.39523E+01
-7.579520E-05,-1.47336E+01
-7.579440E-05,-1.43430E+01
-7.579360E-05,-1.43430E+01
-7.579280E-05,-1.37570E+01
-7.579200E-05,-1.51242E+01
-7.579120E-05,-1.41477E+01
-7.579040E-05,-1.51242E+01
-7.578960E-05,-1.51242E+01
-7.578880E-05,-1.59055E+01
-7.578800E-05,-1.55148E+01
-7.578720E-05,-1.53195E+01
-7.578640E-05,-1.51242E+01
-7.578560E-05,-1.49289E+01
-7.578480E-05,-1.45383E+01
-7.578400E-05,-1.45383E+01
-7.578320E-05,-1.47336E+01
-7.578240E-05,-1.45383E+01
-7.578160E-05,-1.41477E+01
-7.578080E-05,-1.41477E+01
-7.578000E-05,-1.33664E+01
-7.577920E-05,-1.37570E+01
-7.577840E-05,-1.41477E+01
-7.577760E-05,-1.39523E+01
-7.577680E-05,-1.41477E+01
-7.577600E-05,-1.45383E+01
-7.577520E-05,-1.41477E+01
-7.577440E-05,-1.43430E+01
-7.577360E-05,-1.37570E+01
-7.577280E-05,-1.41477E+01
-7.577200E-05,-1.47336E+01
-7.577120E-05,-1.45383E+01
-7.577040E-05,-1.39523E+01
-7.576960E-05,-1.45383E+01
-7.576880E-05,-1.43430E+01
-7.576800E-05,-1.41477E+01
-7.576720E-05,-1.35617E+01
-7.576640E-05,-1.33664E+01
-7.576560E-05,-1.27805E+01
-7.576480E-05,-1.27805E+01
-7.576400E-05,-1.21945E+01
-7.576320E-05,-1.27805E+01
-7.576240E-05,-1.27805E+01
-7.576160E-05,-1.31711E+01
-7.576080E-05,-1.33664E+01
-7.576000E-05,-1.37570E+01
-7.575920E-05,-1.41477E+01
-7.575840E-05,-1.43430E+01
-7.575760E-05,-1.39523E+01
-7.575680E-05,-1.33664E+01
-7.575600E-05,-1.27805E+01
-7.575520E-05,-1.27805E+01
-7.575440E-05,-1.21945E+01
-7.575360E-05,-1.19992E+01
-7.575280E-05,-1.19992E+01
-7.575200E-05,-1.21945E+01
-7.575120E-05,-1.27805E+01
-7.575040E-05,-1.29758E+01
-7.574960E-05,-1.29758E+01
-7.574880E-05,-1.27805E+01
-7.574800E-05,-1.31711E+01
-7.574720E-05,-1.29758E+01
-7.574640E-05,-1.29758E+01
-7.574560E-05,-1.27805E+01
-7.574480E-05,-1.23898E+01
-7.574400E-05,-1.16086E+01
-7.574320E-05,-1.23898E+01
-7.574240E-05,-1.23898E+01
-7.574160E-05,-1.33664E+01
-7.574080E-05,-1.27805E+01
-7.574000E-05,-1.21945E+01
-7.573920E-05,-1.21945E+01
-7.573840E-05,-1.18039E+01
-7.573760E-05,-1.16086E+01
-7.573680E-05,-1.08273E+01
-7.573600E-05,-1.10227E+01
-7.573520E-05,-1.08273E+01
-7.573440E-05,-1.14133E+01
-7.573360E-05,-1.10227E+01
-7.573280E-05,-1.14133E+01
-7.573200E-05,-1.16086E+01
-7.573120E-05,-1.19992E+01
-7.573040E-05,-1.16086E+01
-7.572960E-05,-1.25852E+01
-7.572880E-05,-1.21945E+01
-7.572800E-05,-1.27805E+01
-7.572720E-05,-1.18039E+01
-7.572640E-05,-1.16086E+01
-7.572560E-05,-1.12180E+01
-7.572480E-05,-1.12180E+01
-7.572400E-05,-1.10227E+01
-7.572320E-05,-1.10227E+01
-7.572240E-05,-1.08273E+01
-7.572160E-05,-1.08273E+01
-7.572080E-05,-1.04367E+01
-7.572000E-05,-1.04367E+01
-7.571920E-05,-1.04367E+01
-7.571840E-05,-1.04367E+01
-7.571760E-05,-1.00461E+01
-7.571680E-05,-1.04367E+01
-7.571600E-05,-1.06320E+01
-7.571520E-05,-1.08273E+01
-7.571440E-05,-1.06320E+01
-7.571360E-05,-1.14133E+01
-7.571280E-05,-1.08273E+01
-7.571200E-05,-1.12180E+01
-7.571120E-05,-1.08273E+01
-7.571040E-05,-1.12180E+01
-7.570960E-05,-1.06320E+01
-7.570880E-05,-1.02414E+01
-7.570800E-05,-1.00461E+01
-7.570720E-05,-1.00461E+01
-7.570640E-05,-1.02414E+01
-7.570560E-05,-9.85078E+00
-7.570480E-05,-8.87422E+00
-7.570400E-05,-1.00461E+01
-7.570320E-05,-9.46016E+00
-7.570240E-05,-9.65547E+00
-7.570160E-05,-9.65547E+00
-7.570080E-05,-9.85078E+00
-7.570000E-05,-9.65547E+00
-7.569920E-05,-9.65547E+00
-7.569840E-05,-9.06953E+00
-7.569760E-05,-9.46016E+00
-7.569680E-05,-9.85078E+00
-7.569600E-05,-9.85078E+00
-7.569520E-05,-9.46016E+00
-7.569440E-05,-1.00461E+01
-7.569360E-05,-9.46016E+00
-7.569280E-05,-9.65547E+00
-7.569200E-05,-1.00461E+01
-7.569120E-05,-1.00461E+01
-7.569040E-05,-9.46016E+00
-7.568960E-05,-9.26484E+00
-7.568880E-05,-9.46016E+00
-7.568800E-05,-9.46016E+00
-7.568720E-05,-9.06953E+00
-7.568640E-05,-9.65547E+00
-7.568560E-05,-9.46016E+00
-7.568480E-05,-1.00461E+01
-7.568400E-05,-9.46016E+00
-7.568320E-05,-9.46016E+00
-7.568240E-05,-9.06953E+00
-7.568160E-05,-8.87422E+00
-7.568080E-05,-8.67891E+00
-7.568000E-05,-8.28828E+00
-7.567920E-05,-7.70234E+00
-7.567840E-05,-7.31172E+00
-7.567760E-05,-6.92109E+00
-7.567680E-05,-8.48359E+00
-7.567600E-05,-7.89766E+00
-7.567520E-05,-8.67891E+00
-7.567440E-05,-8.48359E+00
-7.567360E-05,-8.67891E+00
-7.567280E-05,-9.06953E+00
-7.567200E-05,-9.06953E+00
-7.567120E-05,-8.87422E+00
-7.567040E-05,-8.87422E+00
-7.566960E-05,-8.87422E+00
-7.566880E-05,-8.28828E+00
-7.566800E-05,-8.09297E+00
-7.566720E-05,-8.09297E+00
-7.566640E-05,-8.67891E+00
-7.566560E-05,-8.28828E+00
-7.566480E-05,-8.87422E+00
-7.566400E-05,-8.09297E+00
-7.566320E-05,-8.48359E+00
-7.566240E-05,-8.09297E+00
-7.566160E-05,-7.31172E+00
-7.566080E-05,-7.89766E+00
-7.566000E-05,-6.92109E+00
-7.565920E-05,-7.89766E+00
-7.565840E-05,-7.11641E+00
-7.565760E-05,-7.31172E+00
-7.565680E-05,-7.50703E+00
-7.565600E-05,-7.31172E+00
-7.565520E-05,-7.11641E+00
-7.565440E-05,-6.92109E+00
-7.565360E-05,-6.92109E+00
-7.565280E-05,-7.11641E+00
-7.565200E-05,-7.70234E+00
-7.565120E-05,-7.31172E+00
-7.565040E-05,-6.92109E+00
-7.564960E-05,-7.31172E+00
-7.564880E-05,-6.53047E+00
-7.564800E-05,-7.50703E+00
-7.564720E-05,-6.53047E+00
-7.564640E-05,-6.92109E+00
-7.564560E-05,-6.33516E+00
-7.564480E-05,-6.72578E+00
-7.564400E-05,-6.53047E+00
-7.564320E-05,-7.11641E+00
-7.564240E-05,-5.74922E+00
-7.564160E-05,-6.13984E+00
-7.564080E-05,-5.74922E+00
-7.564000E-05,-6.13984E+00
-7.563920E-05,-6.33516E+00
-7.563840E-05,-6.53047E+00
-7.563760E-05,-5.94453E+00
-7.563680E-05,-5.94453E+00
-7.563600E-05,-6.33516E+00
-7.563520E-05,-6.92109E+00
-7.563440E-05,-6.92109E+00
-7.563360E-05,-6.13984E+00
-7.563280E-05,-5.94453E+00
-7.563200E-05,-6.53047E+00
-7.563120E-05,-5.94453E+00
-7.563040E-05,-5.94453E+00
-7.562960E-05,-5.74922E+00
-7.562880E-05,-5.55391E+00
-7.562800E-05,-5.35859E+00
-7.562720E-05,-4.77266E+00
-7.562640E-05,-5.16328E+00
-7.562560E-05,-4.96797E+00
-7.562480E-05,-4.57734E+00
-7.562400E-05,-4.57734E+00
-7.562320E-05,-4.96797E+00
-7.562240E-05,-4.38203E+00
-7.562160E-05,-4.77266E+00
-7.562080E-05,-4.77266E+00
-7.562000E-05,-4.77266E+00
-7.561920E-05,-4.96797E+00
-7.561840E-05,-4.57734E+00
-7.561760E-05,-5.74922E+00
-7.561680E-05,-5.35859E+00
-7.561600E-05,-5.16328E+00
-7.561520E-05,-4.77266E+00
-7.561440E-05,-4.57734E+00
-7.561360E-05,-4.57734E+00
-7.561280E-05,-4.38203E+00
-7.561200E-05,-4.38203E+00
-7.561120E-05,-5.35859E+00
-7.561040E-05,-4.96797E+00
-7.560960E-05,-4.96797E+00
-7.560880E-05,-4.77266E+00
-7.560800E-05,-4.18672E+00
-7.560720E-05,-3.99141E+00
-7.560640E-05,-3.79609E+00
-7.560560E-05,-3.40547E+00
-7.560480E-05,-4.18672E+00
-7.560400E-05,-3.99141E+00
-7.560320E-05,-4.18672E+00
-7.560240E-05,-3.99141E+00
-7.560160E-05,-4.18672E+00
-7.560080E-05,-3.79609E+00
-7.560000E-05,-4.57734E+00
-7.559920E-05,-3.60078E+00
-7.559840E-05,-3.79609E+00
-7.559760E-05,-3.40547E+00
-7.559680E-05,-3.60078E+00
-7.559600E-05,-3.21016E+00
-7.559520E-05,-3.60078E+00
-7.559440E-05,-3.79609E+00
-7.559360E-05,-4.38203E+00
-7.559280E-05,-4.38203E+00
-7.559200E-05,-4.38203E+00
-7.559120E-05,-4.38203E+00
-7.559040E-05,-4.77266E+00
-7.558960E-05,-4.18672E+00
-7.558880E-05,-4.18672E+00
-7.558800E-05,-3.40547E+00
-7.558720E-05,-3.60078E+00
-7.558640E-05,-2.62422E+00
-7.558560E-05,-3.60078E+00
-7.558480E-05,-2.42891E+00
-7.558400E-05,-2.81953E+00
-7.558320E-05,-2.62422E+00
-7.558240E-05,-2.62422E+00
-7.558160E-05,-2.81953E+00
-7.558080E-05,-3.21016E+00
-7.558000E-05,-3.40547E+00
-7.557920E-05,-3.40547E+00
-7.557840E-05,-3.01484E+00
-7.557760E-05,-2.81953E+00
-7.557680E-05,-2.42891E+00
-7.557600E-05,-2.62422E+00
-7.557520E-05,-2.42891E+00
-7.557440E-05,-2.03828E+00
-7.557360E-05,-2.42891E+00
-7.557280E-05,-2.23359E+00
-7.557200E-05,-2.23359E+00
-7.557120E-05,-2.62422E+00
-7.557040E-05,-1.84297E+00
-7.556960E-05,-1.64766E+00
-7.556880E-05,-2.23359E+00
-7.556800E-05,-2.03828E+00
-7.556720E-05,-1.06172E+00
-7.556640E-05,-1.64766E+00
-7.556560E-05,-1.45234E+00
-7.556480E-05,-1.64766E+00
-7.556400E-05,-1.25703E+00
-7.556320E-05,-1.64766E+00
-7.556240E-05,-1.06172E+00
-7.556160E-05,-2.23359E+00
-7.556080E-05,-1.64766E+00
-7.556000E-05,-1.64766E+00
-7.555920E-05,-8.66406E-01
-7.555840E-05,-1.45234E+00
-7.555760E-05,-1.06172E+00
-7.555680E-05,-8.66406E-01
-7.555600E-05,-1.25703E+00
-7.555520E-05,-1.45234E+00
-7.555440E-05,-8.66406E-01
-7.555360E-05,-1.25703E+00
-7.555280E-05,-8.66406E-01
-7.555200E-05,-1.06172E+00
-7.555120E-05,-1.25703E+00
-7.555040E-05,-1.45234E+00
-7.554960E-05,-1.45234E+00
-7.554880E-05,-1.84297E+00
-7.554800E-05,-1.06172E+00
-7.554720E-05,-6.71094E-01
-7.554640E-05,-6.71094E-01
-7.554560E-05,-6.71094E-01
-7.554480E-05,-4.75781E-01
-7.554400E-05,1.10156E-01
-7.554320E-05,1.10156E-01
-7.554240E-05,-8.51562E-02
-7.554160E-05,5.00781E-01
-7.554080E-05,-8.51562E-02
-7.554000E-05,1.28203E+00
-7.553920E-05,5.00781E-01
-7.553840E-05,6.96094E-01
-7.553760E-05,1.10156E-01
-7.553680E-05,1.10156E-01
-7.553600E-05,-4.75781E-01
-7.553520E-05,-6.71094E-01
-7.553440E-05,-1.25703E+00
-7.553360E-05,-8.66406E-01
-7.553280E-05,-1.25703E+00
-7.553200E-05,-4.75781E-01
-7.553120E-05,-4.75781E-01
-7.553040E-05,6.96094E-01
-7.552960E-05,1.10156E-01
-7.552880E-05,6.96094E-01
-7.552800E-05,5.00781E-01
-7.552720E-05,1.08672E+00
-7.552640E-05,1.67266E+00
-7.552560E-05,6.96094E-01
-7.552480E-05,1.10156E-01
-7.552400E-05,1.28203E+00
-7.552320E-05,1.10156E-01
-7.552240E-05,1.28203E+00
-7.552160E-05,6.96094E-01
-7.552080E-05,1.67266E+00
-7.552000E-05,8.91406E-01
-7.551920E-05,1.67266E+00
-7.551840E-05,1.67266E+00
-7.551760E-05,2.06328E+00
-7.551680E-05,1.86797E+00
-7.551600E-05,2.45391E+00
-7.551520E-05,8.91406E-01
-7.551440E-05,1.28203E+00
-7.551360E-05,1.28203E+00
-7.551280E-05,1.08672E+00
-7.551200E-05,1.86797E+00
-7.551120E-05,2.06328E+00
-7.551040E-05,2.06328E+00
-7.550960E-05,1.67266E+00
-7.550880E-05,1.47734E+00
-7.550800E-05,1.47734E+00
-7.550720E-05,6.96094E-01
-7.550640E-05,1.86797E+00
-7.550560E-05,1.86797E+00
-7.550480E-05,1.47734E+00
-7.550400E-05,1.86797E+00
-7.550320E-05,2.25859E+00
-7.550240E-05,1.67266E+00
-7.550160E-05,2.64922E+00
-7.550080E-05,2.45391E+00
-7.550000E-05,3.43047E+00
-7.549920E-05,3.03984E+00
-7.549840E-05,3.82109E+00
-7.549760E-05,2.84453E+00
-7.549680E-05,2.84453E+00
-7.549600E-05,2.06328E+00
-7.549520E-05,2.64922E+00
-7.549440E-05,2.25859E+00
-7.549360E-05,2.64922E+00
-7.549280E-05,2.06328E+00
-7.549200E-05,3.03984E+00
-7.549120E-05,2.64922E+00
-7.549040E-05,2.84453E+00
-7.548960E-05,2.64922E+00
-7.548880E-05,3.03984E+00
-7.548800E-05,2.84453E+00
-7.548720E-05,2.84453E+00
-7.548640E-05,3.03984E+00
-7.548560E-05,4.01641E+00
-7.548480E-05,3.23516E+00
-7.548400E-05,3.03984E+00
-7.548320E-05,2.84453E+00
-7.548240E-05,3.23516E+00
-7.548160E-05,3.23516E+00
-7.548080E-05,3.62578E+00
-7.548000E-05,4.01641E+00
-7.547920E-05,4.01641E+00
-7.547840E-05,4.21172E+00
-7.547760E-05,4.21172E+00
-7.547680E-05,3.43047E+00
-7.547600E-05,3.03984E+00
-7.547520E-05,3.82109E+00
-7.547440E-05,3.82109E+00
-7.547360E-05,3.62578E+00
