
Label=v(2) vs T
LabelX=T
LabelY=v(2)
Data Point Count=10005
T,v(2)
 2.2559999999999882E-006, 2.5066126873255438E-006
 2.2659999999999881E-006, 2.7222621110777615E-006
 2.2759999999999880E-006, 2.9357558233228147E-006
 2.2859999999999879E-006, 3.1470021125133216E-006
 2.2959999999999878E-006, 3.3557621553329519E-006
 2.3059999999999877E-006, 3.5619479188530415E-006
 2.3159999999999877E-006, 3.7653245230912774E-006
 2.3259999999999876E-006, 3.9658081193957293E-006
 2.3359999999999875E-006, 4.1631682704504332E-006
 2.3459999999999874E-006, 4.3573258044996425E-006
 2.3559999999999873E-006, 4.5480552124155182E-006
 2.3659999999999872E-006, 4.7352824773862183E-006
 2.3759999999999871E-006, 4.9187874886722313E-006
 2.3859999999999870E-006, 5.0985018463938412E-006
 2.3959999999999869E-006, 5.2742112916150067E-006
 2.4059999999999868E-006, 5.4458534858790563E-006
 2.4159999999999867E-006, 5.6132204572725090E-006
 2.4259999999999866E-006, 5.7762563543718931E-006
 2.4359999999999865E-006, 5.9347599079547771E-006
 2.4459999999999864E-006, 6.0886821590357279E-006
 2.4559999999999863E-006, 6.2378289359076223E-006
 2.4659999999999862E-006, 6.3821585559607702E-006
 2.4759999999999861E-006, 6.5214843177546563E-006
 2.4859999999999860E-006, 6.6557721763310270E-006
 2.4959999999999859E-006, 6.7848432500345249E-006
 2.5059999999999858E-006, 6.9086714690473231E-006
 2.5159999999999857E-006, 7.0270860966961251E-006
 2.5259999999999856E-006, 7.1400693509571934E-006
 2.5359999999999855E-006, 7.2474589400028835E-006
 2.5459999999999854E-006, 7.3492456564469754E-006
 2.5559999999999854E-006, 7.4452759269050435E-006
 2.5659999999999853E-006, 7.5355493787690960E-006
 2.5759999999999852E-006, 7.6199214035781994E-006
 2.5859999999999851E-006, 7.6984006961312738E-006
 2.5959999999999850E-006, 7.7708518314859317E-006
 2.6059999999999849E-006, 7.8372927762407085E-006
 2.6159999999999848E-006, 7.8975974790015198E-006
 2.6259999999999847E-006, 7.9517933536872755E-006
 2.6359999999999846E-006, 7.9997638833254119E-006
 2.6459999999999845E-006, 8.0415460752571765E-006
 2.6559999999999844E-006, 8.0770330781479519E-006
 2.6659999999999843E-006, 8.1062716089895718E-006
 2.6759999999999842E-006, 8.1291645832361960E-006
 2.6859999999999841E-006, 8.1457685135244663E-006
 2.6959999999999840E-006, 8.1559961528665553E-006
 2.7059999999999839E-006, 8.1599138650361889E-006
 2.7159999999999838E-006, 8.1574442807721312E-006
 2.7259999999999837E-006, 8.1486636398020398E-006
 2.7359999999999836E-006, 8.1335044600342614E-006
 2.7459999999999835E-006, 8.1120528512145102E-006
 2.7559999999999834E-006, 8.0842511971089011E-006
 2.7659999999999833E-006, 8.0501954408113644E-006
 2.7759999999999832E-006, 8.0098377799449024E-006
 2.7859999999999832E-006, 7.9632839236621264E-006
 2.7959999999999831E-006, 7.9104958009153147E-006
 2.8059999999999830E-006, 7.8515887892153778E-006
 2.8159999999999829E-006, 7.7865344360459701E-006
 2.8259999999999828E-006, 7.7154576594703675E-006
 2.8359999999999827E-006, 7.6383394827864905E-006
 2.8459999999999826E-006, 7.5553142070945389E-006
 2.8559999999999825E-006, 7.4663721593153848E-006
 2.8659999999999824E-006, 7.3716568368527146E-006
 2.8759999999999823E-006, 7.2711676691191262E-006
 2.8859999999999822E-006, 7.1650571344518082E-006
 2.8959999999999821E-006, 7.0533335353108095E-006
 2.9059999999999820E-006, 6.9361580876294512E-006
 2.9159999999999819E-006, 6.8135477098726542E-006
 2.9259999999999818E-006, 6.6856720850224054E-006
 2.9359999999999817E-006, 6.5525564637068641E-006
 2.9459999999999816E-006, 6.4143786990421652E-006
 2.9559999999999815E-006, 6.2711720640623150E-006
 2.9659999999999814E-006, 6.1231222596593417E-006
 2.9759999999999813E-006, 5.9702702465641706E-006
 2.9859999999999812E-006, 5.8128092266464105E-006
 2.9959999999999811E-006, 5.6507874897148679E-006
 3.0059999999999810E-006, 5.4844053684578301E-006
 3.0159999999999809E-006, 5.3137181003490831E-006
 3.0259999999999809E-006, 5.1389327565275388E-006
 3.0359999999999808E-006, 4.9601111191125846E-006
 3.0459999999999807E-006, 4.7774665843378369E-006
 3.0559999999999806E-006, 4.5910670555964861E-006
 3.0659999999999805E-006, 4.4011318211599124E-006
 3.0759999999999804E-006, 4.2077344632881536E-006
 3.0859999999999803E-006, 4.0110997108799830E-006
 3.0959999999999802E-006, 3.8113063649976621E-006
 3.1059999999999801E-006, 3.6085841268080358E-006
 3.1159999999999800E-006, 3.4030165398850629E-006
 3.1259999999999799E-006, 3.1948377938134261E-006
 3.1359999999999798E-006, 2.9841356836442980E-006
 3.1459999999999797E-006, 2.7711483895450989E-006
 3.1559999999999796E-006, 2.5559674537940944E-006
 3.1659999999999795E-006, 2.3388345368703838E-006
 3.1759999999999794E-006, 2.1198444123833792E-006
 3.1859999999999793E-006, 1.8992417000051278E-006
 3.1959999999999792E-006, 1.6771238787393118E-006
 3.2059999999999791E-006, 1.4537379971067219E-006
 3.2159999999999790E-006, 1.2291837051644969E-006
 3.2259999999999789E-006, 1.0037099423627750E-006
 3.2359999999999788E-006, 7.7741798873081917E-007
 3.2459999999999787E-006, 5.5055813082724681E-007
 3.2559999999999787E-006, 3.2323273251533974E-007
 3.2659999999999786E-006, 9.5692879433112913E-008
 3.2759999999999785E-006,-1.3195853021764831E-007
 3.2859999999999784E-006,-3.5947016225167015E-007
 3.2959999999999783E-006,-5.8673913527073694E-007
 3.3059999999999782E-006,-8.1351441786431477E-007
 3.3159999999999781E-006,-1.0396936965115924E-006
 3.3259999999999780E-006,-1.2650267929722489E-006
 3.3359999999999779E-006,-1.4894125108933601E-006
 3.3459999999999778E-006,-1.7126020729612219E-006
 3.3559999999999777E-006,-1.9344959457881869E-006
 3.3659999999999776E-006,-2.1548472963996134E-006
 3.3759999999999775E-006,-2.3735587949786909E-006
 3.3859999999999774E-006,-2.5903860902682786E-006
 3.3959999999999773E-006,-2.8052345897526665E-006
 3.4059999999999772E-006,-3.0178629535617130E-006
 3.4159999999999771E-006,-3.2281798516789610E-006
 3.4259999999999770E-006,-3.4359474759335078E-006
 3.4359999999999769E-006,-3.6410782738352956E-006
 3.4459999999999768E-006,-3.8433384782506923E-006
 3.4559999999999767E-006,-4.0426448174702739E-006
 3.4659999999999766E-006,-4.2387680621750406E-006
 3.4759999999999765E-006,-4.4316297113516050E-006
 3.4859999999999764E-006,-4.6210055561662689E-006
 3.4959999999999764E-006,-4.8068223413534600E-006
 3.5059999999999763E-006,-4.9888613456265652E-006
 3.5159999999999762E-006,-5.1670550181774518E-006
 3.5259999999999761E-006,-5.3411905752659006E-006
 3.5359999999999760E-006,-5.5112066114813428E-006
 3.5459999999999759E-006,-5.6768967121660656E-006
 3.5559999999999758E-006,-5.8382060391050607E-006
 3.5659999999999757E-006,-5.9949349584534099E-006
 3.5759999999999756E-006,-6.1470356005347871E-006
 3.5859999999999755E-006,-6.2943155029600031E-006
 3.5959999999999754E-006,-6.4367341442308545E-006
 3.6059999999999753E-006,-6.5741066017531021E-006
 3.6159999999999752E-006,-6.7064000589611578E-006
 3.6259999999999751E-006,-6.8334374779453701E-006
 3.6359999999999750E-006,-6.9551940798313274E-006
 3.6459999999999749E-006,-7.0715010317608482E-006
 3.6559999999999748E-006,-7.1823419002780053E-006
 3.6659999999999747E-006,-7.2875563524229417E-006
 3.6759999999999746E-006,-7.3871365818963671E-006
 3.6859999999999745E-006,-7.4809310240458318E-006
 3.6959999999999744E-006,-7.5689407546014619E-006
 3.7059999999999743E-006,-7.6510232183541193E-006
 3.7159999999999742E-006,-7.7271886002767067E-006
 3.7259999999999742E-006,-7.7973035677162305E-006
 3.7359999999999741E-006,-7.8613876137352725E-006
 3.7459999999999740E-006,-7.9193168126632363E-006
 3.7559999999999739E-006,-7.9711201355143299E-006
 3.7659999999999738E-006,-8.0166832187653279E-006
 3.7759999999999737E-006,-8.0560446517310012E-006
 3.7859999999999736E-006,-8.0890997584564630E-006
 3.7959999999999735E-006,-8.1158968569554660E-006
