in s,C1 in V
2.3061456E-03,7.42793E+00
2.3061920E-03,1.13830E+01
2.3062384E-03,1.37756E+01
2.3062848E-03,1.37756E+01
2.3063312E-03,1.37756E+01
2.3063776E-03,1.37756E+01
2.3064240E-03,1.37756E+01
2.3064704E-03,1.37756E+01
2.3065168E-03,1.37756E+01
2.3065632E-03,1.37756E+01
2.3066096E-03,1.37756E+01
2.3066560E-03,1.37268E+01
2.3067024E-03,1.16271E+01
2.3067488E-03,8.94160E+00
2.3067952E-03,6.64668E+00
2.3068416E-03,3.37520E+00
2.3068880E-03,-1.89258E-01
2.3069344E-03,-3.36309E+00
2.3069808E-03,-6.39043E+00
2.3070272E-03,-8.88066E+00
2.3070736E-03,-1.04920E+01
2.3071200E-03,-1.13221E+01
2.3071664E-03,-1.03943E+01
2.3072128E-03,-7.95293E+00
2.3072592E-03,-5.31621E+00
2.3073056E-03,-5.07207E+00
2.3073520E-03,-7.26934E+00
2.3073984E-03,-9.66191E+00
2.3074448E-03,-9.71074E+00
2.3074912E-03,-8.19707E+00
2.3075376E-03,-6.58574E+00
2.3075840E-03,-6.19512E+00
2.3076304E-03,-6.97637E+00
2.3076768E-03,-7.31816E+00
2.3077232E-03,-7.12285E+00
2.3077696E-03,-7.22051E+00
2.3078160E-03,-7.61113E+00
2.3078624E-03,-7.46465E+00
2.3079088E-03,-6.92754E+00
2.3079552E-03,-6.53691E+00
2.3080016E-03,-6.34160E+00
2.3080480E-03,-6.78105E+00
2.3080944E-03,-7.07402E+00
2.3081408E-03,-6.68340E+00
2.3081872E-03,-6.24395E+00
2.3082336E-03,-5.75566E+00
2.3082800E-03,-4.04668E+00
2.3083264E-03,-3.35742E-01
2.3083728E-03,4.74238E+00
2.3084192E-03,9.47871E+00
2.3084656E-03,1.28967E+01
2.3085120E-03,1.37756E+01
2.3085584E-03,1.37756E+01
2.3086048E-03,1.37756E+01
2.3086512E-03,1.37756E+01
2.3086976E-03,1.37756E+01
2.3087440E-03,1.37756E+01
2.3087904E-03,1.37756E+01
2.3088368E-03,1.37756E+01
2.3088832E-03,1.37756E+01
2.3089296E-03,1.26037E+01
2.3089760E-03,1.03576E+01
2.3090224E-03,7.81855E+00
2.3090688E-03,4.93770E+00
2.3091152E-03,1.56855E+00
2.3091616E-03,-1.89824E+00
2.3092080E-03,-5.12090E+00
2.3092544E-03,-7.61113E+00
2.3093008E-03,-9.80840E+00
2.3093472E-03,-1.11756E+01
2.3093936E-03,-1.12244E+01
2.3094400E-03,-9.32012E+00
2.3094864E-03,-6.39043E+00
2.3095328E-03,-5.02324E+00
2.3095792E-03,-5.90215E+00
2.3096256E-03,-8.58770E+00
2.3096720E-03,-9.80840E+00
2.3097184E-03,-8.88066E+00
2.3097648E-03,-7.17168E+00
2.3098112E-03,-6.34160E+00
2.3098576E-03,-6.63457E+00
2.3099040E-03,-7.36699E+00
2.3099504E-03,-7.41582E+00
2.3099968E-03,-7.22051E+00
2.3100432E-03,-7.41582E+00
2.3100896E-03,-7.56230E+00
2.3101360E-03,-7.12285E+00
2.3101824E-03,-6.48809E+00
2.3102288E-03,-6.19512E+00
2.3102752E-03,-6.53691E+00
2.3103216E-03,-6.97637E+00
2.3103680E-03,-6.97637E+00
2.3104144E-03,-6.48809E+00
2.3104608E-03,-5.99980E+00
2.3105072E-03,-5.16973E+00
2.3105536E-03,-2.28887E+00
2.3106000E-03,2.34980E+00
2.3106464E-03,7.37910E+00
2.3106928E-03,1.13342E+01
2.3107392E-03,1.36291E+01
2.3107856E-03,1.37756E+01
2.3108320E-03,1.37756E+01
2.3108784E-03,1.37756E+01
2.3109248E-03,1.37756E+01
2.3109712E-03,1.37756E+01
2.3110176E-03,1.37756E+01
2.3110640E-03,1.37756E+01
2.3111104E-03,1.37756E+01
2.3111568E-03,1.37268E+01
2.3112032E-03,1.13830E+01
2.3112496E-03,9.08809E+00
2.3112960E-03,6.45137E+00
2.3113424E-03,3.32637E+00
2.3113888E-03,-9.16016E-02
2.3114352E-03,-3.55840E+00
2.3114816E-03,-6.53691E+00
2.3115280E-03,-8.92949E+00
2.3115744E-03,-1.05408E+01
2.3116208E-03,-1.14197E+01
2.3116672E-03,-1.03455E+01
2.3117136E-03,-7.85527E+00
2.3117600E-03,-5.46270E+00
2.3118064E-03,-5.26738E+00
2.3118528E-03,-7.22051E+00
2.3118992E-03,-9.71074E+00
2.3119456E-03,-9.75957E+00
2.3119920E-03,-8.14824E+00
2.3120384E-03,-6.78105E+00
2.3120848E-03,-6.39043E+00
2.3121312E-03,-6.92754E+00
2.3121776E-03,-7.31816E+00
2.3122240E-03,-7.26934E+00
2.3122704E-03,-7.17168E+00
2.3123168E-03,-7.61113E+00
2.3123632E-03,-7.51348E+00
2.3124096E-03,-6.92754E+00
2.3124560E-03,-6.24395E+00
2.3125024E-03,-6.19512E+00
2.3125488E-03,-6.73223E+00
2.3125952E-03,-7.12285E+00
2.3126416E-03,-6.82988E+00
2.3126880E-03,-6.39043E+00
2.3127344E-03,-5.75566E+00
2.3127808E-03,-4.04668E+00
2.3128272E-03,-1.40430E-01
2.3128736E-03,4.74238E+00
2.3129200E-03,9.57637E+00
2.3129664E-03,1.28479E+01
2.3130128E-03,1.37756E+01
2.3130592E-03,1.37756E+01
2.3131056E-03,1.37756E+01
2.3131520E-03,1.37756E+01
2.3131984E-03,1.37756E+01
2.3132448E-03,1.37756E+01
2.3132912E-03,1.37756E+01
2.3133376E-03,1.37756E+01
2.3133840E-03,1.37756E+01
2.3134304E-03,1.22131E+01
2.3134768E-03,1.02600E+01
2.3135232E-03,7.81855E+00
2.3135696E-03,4.88887E+00
2.3136160E-03,1.56855E+00
2.3136624E-03,-1.94707E+00
2.3137088E-03,-5.12090E+00
2.3137552E-03,-7.70879E+00
2.3138016E-03,-9.75957E+00
2.3138480E-03,-1.12732E+01
2.3138944E-03,-1.09803E+01
2.3139408E-03,-9.22246E+00
2.3139872E-03,-6.48809E+00
2.3140336E-03,-4.92559E+00
2.3140800E-03,-5.95098E+00
2.3141264E-03,-8.58770E+00
2.3141728E-03,-9.85723E+00
2.3142192E-03,-9.02715E+00
2.3142656E-03,-7.22051E+00
2.3143120E-03,-6.43926E+00
2.3143584E-03,-6.68340E+00
2.3144048E-03,-7.22051E+00
2.3144512E-03,-7.36699E+00
2.3144976E-03,-7.17168E+00
2.3145440E-03,-7.46465E+00
2.3145904E-03,-7.51348E+00
2.3146368E-03,-7.22051E+00
2.3146832E-03,-6.58574E+00
2.3147296E-03,-6.24395E+00
2.3147760E-03,-6.58574E+00
2.3148224E-03,-7.02520E+00
2.3148688E-03,-7.02520E+00
2.3149152E-03,-6.68340E+00
2.3149616E-03,-6.04863E+00
2.3150080E-03,-5.12090E+00
2.3150544E-03,-2.33770E+00
2.3151008E-03,2.39863E+00
2.3151472E-03,7.42793E+00
2.3151936E-03,1.14807E+01
2.3152400E-03,1.36779E+01
2.3152864E-03,1.37756E+01
2.3153328E-03,1.37756E+01
2.3153792E-03,1.37756E+01
2.3154256E-03,1.37756E+01
2.3154720E-03,1.37756E+01
2.3155184E-03,1.37756E+01
2.3155648E-03,1.37756E+01
2.3156112E-03,1.37756E+01
2.3156576E-03,1.33361E+01
2.3157040E-03,1.12854E+01
2.3157504E-03,8.94160E+00
2.3157968E-03,6.15840E+00
2.3158432E-03,3.08223E+00
2.3158896E-03,-2.86914E-01
2.3159360E-03,-3.70488E+00
2.3159824E-03,-6.58574E+00
2.3160288E-03,-8.92949E+00
2.3160752E-03,-1.07850E+01
2.3161216E-03,-1.14686E+01
2.3161680E-03,-1.03943E+01
2.3162144E-03,-7.85527E+00
2.3162608E-03,-5.36504E+00
2.3163072E-03,-5.21855E+00
2.3163536E-03,-7.36699E+00
2.3164000E-03,-9.71074E+00
2.3164464E-03,-9.80840E+00
2.3164928E-03,-8.14824E+00
2.3165392E-03,-6.68340E+00
2.3165856E-03,-6.39043E+00
2.3166320E-03,-6.92754E+00
2.3166784E-03,-7.26934E+00
2.3167248E-03,-7.26934E+00
2.3167712E-03,-7.31816E+00
2.3168176E-03,-7.61113E+00
2.3168640E-03,-7.61113E+00
2.3169104E-03,-6.97637E+00
2.3169568E-03,-6.39043E+00
2.3170032E-03,-6.34160E+00
2.3170496E-03,-6.82988E+00
2.3170960E-03,-7.02520E+00
2.3171424E-03,-6.78105E+00
2.3171888E-03,-6.39043E+00
2.3172352E-03,-5.85332E+00
2.3172816E-03,-3.85137E+00
2.3173280E-03,-9.16016E-02
2.3173744E-03,4.93770E+00
2.3174208E-03,9.67402E+00
2.3174672E-03,1.28967E+01
2.3175136E-03,1.37756E+01
2.3175600E-03,1.37756E+01
2.3176064E-03,1.37756E+01
2.3176528E-03,1.37756E+01
2.3176992E-03,1.37756E+01
2.3177456E-03,1.37756E+01
2.3177920E-03,1.37756E+01
2.3178384E-03,1.37756E+01
2.3178848E-03,1.37756E+01
2.3179312E-03,1.21154E+01
2.3179776E-03,9.91816E+00
2.3180240E-03,7.52559E+00
2.3180704E-03,4.69355E+00
2.3181168E-03,1.22676E+00
2.3181632E-03,-2.19121E+00
2.3182096E-03,-5.36504E+00
2.3182560E-03,-7.90410E+00
2.3183024E-03,-1.00037E+01
2.3183488E-03,-1.13709E+01
2.3183952E-03,-1.12244E+01
2.3184416E-03,-9.12480E+00
2.3184880E-03,-6.58574E+00
2.3185344E-03,-5.07207E+00
2.3185808E-03,-6.09746E+00
2.3186272E-03,-8.63652E+00
2.3186736E-03,-1.00525E+01
2.3187200E-03,-9.07598E+00
2.3187664E-03,-7.41582E+00
2.3188128E-03,-6.48809E+00
2.3188592E-03,-6.92754E+00
2.3189056E-03,-7.31816E+00
2.3189520E-03,-7.46465E+00
2.3189984E-03,-7.31816E+00
2.3190448E-03,-7.56230E+00
2.3190912E-03,-7.75762E+00
2.3191376E-03,-7.31816E+00
2.3191840E-03,-6.68340E+00
2.3192304E-03,-6.43926E+00
2.3192768E-03,-6.53691E+00
2.3193232E-03,-7.07402E+00
2.3193696E-03,-7.02520E+00
2.3194160E-03,-6.58574E+00
2.3194624E-03,-6.24395E+00
2.3195088E-03,-4.92559E+00
2.3195552E-03,-2.24004E+00
2.3196016E-03,2.30098E+00
2.3196480E-03,7.42793E+00
2.3196944E-03,1.16271E+01
2.3197408E-03,1.37756E+01
2.3197872E-03,1.37756E+01
2.3198336E-03,1.37756E+01
2.3198800E-03,1.37756E+01
2.3199264E-03,1.37756E+01
2.3199728E-03,1.37756E+01
2.3200192E-03,1.37756E+01
2.3200656E-03,1.37756E+01
2.3201120E-03,1.37756E+01
2.3201584E-03,1.33850E+01
2.3202048E-03,1.09436E+01
2.3202512E-03,8.79512E+00
2.3202976E-03,5.91426E+00
2.3203440E-03,2.78926E+00
2.3203904E-03,-6.28711E-01
2.3204368E-03,-3.85137E+00
2.3204832E-03,-6.87871E+00
2.3205296E-03,-9.07598E+00
2.3205760E-03,-1.09314E+01
2.3206224E-03,-1.15662E+01
2.3206688E-03,-1.06873E+01
2.3207152E-03,-7.80645E+00
2.3207616E-03,-5.60918E+00
2.3208080E-03,-5.41387E+00
2.3208544E-03,-7.46465E+00
2.3209008E-03,-9.61309E+00
2.3209472E-03,-9.75957E+00
2.3209936E-03,-8.24590E+00
2.3210400E-03,-6.73223E+00
2.3210864E-03,-6.58574E+00
2.3211328E-03,-7.36699E+00
2.3211792E-03,-7.56230E+00
2.3212256E-03,-7.41582E+00
2.3212720E-03,-7.41582E+00
2.3213184E-03,-7.80645E+00
2.3213648E-03,-7.56230E+00
2.3214112E-03,-7.02520E+00
2.3214576E-03,-6.39043E+00
2.3215040E-03,-6.48809E+00
2.3215504E-03,-6.92754E+00
2.3215968E-03,-7.22051E+00
2.3216432E-03,-6.87871E+00
2.3216896E-03,-6.43926E+00
2.3217360E-03,-5.75566E+00
2.3217824E-03,-3.90020E+00
2.3218288E-03,-1.40430E-01
2.3218752E-03,4.88887E+00
2.3219216E-03,9.62520E+00
2.3219680E-03,1.26525E+01
2.3220144E-03,1.37756E+01
2.3220608E-03,1.37756E+01
2.3221072E-03,1.37756E+01
2.3221536E-03,1.37756E+01
2.3222000E-03,1.37756E+01
2.3222464E-03,1.37756E+01
2.3222928E-03,1.37756E+01
2.3223392E-03,1.37756E+01
2.3223856E-03,1.37756E+01
2.3224320E-03,1.24084E+01
2.3224784E-03,9.91816E+00
2.3225248E-03,7.37910E+00
2.3225712E-03,4.44941E+00
2.3226176E-03,1.27559E+00
2.3226640E-03,-2.24004E+00
2.3227104E-03,-5.46270E+00
2.3227568E-03,-8.09941E+00
2.3228032E-03,-1.00037E+01
2.3228496E-03,-1.13221E+01
2.3228960E-03,-1.12244E+01
2.3229424E-03,-9.07598E+00
2.3229888E-03,-6.34160E+00
2.3230352E-03,-5.02324E+00
2.3230816E-03,-6.39043E+00
2.3231280E-03,-8.88066E+00
2.3231744E-03,-1.01014E+01
2.3232208E-03,-8.83184E+00
2.3232672E-03,-7.26934E+00
2.3233136E-03,-6.43926E+00
2.3233600E-03,-6.97637E+00
2.3234064E-03,-7.26934E+00
2.3234528E-03,-7.51348E+00
2.3234992E-03,-7.26934E+00
2.3235456E-03,-7.51348E+00
2.3235920E-03,-7.70879E+00
2.3236384E-03,-7.26934E+00
2.3236848E-03,-6.73223E+00
2.3237312E-03,-6.19512E+00
2.3237776E-03,-6.63457E+00
2.3238240E-03,-7.07402E+00
2.3238704E-03,-7.17168E+00
2.3239168E-03,-6.53691E+00
2.3239632E-03,-6.04863E+00
2.3240096E-03,-5.16973E+00
2.3240560E-03,-2.33770E+00
2.3241024E-03,2.39863E+00
2.3241488E-03,7.52559E+00
2.3241952E-03,1.14318E+01
2.3242416E-03,1.37756E+01
2.3242880E-03,1.37756E+01
2.3243344E-03,1.37756E+01
2.3243808E-03,1.37756E+01
2.3244272E-03,1.37756E+01
2.3244736E-03,1.37756E+01
2.3245200E-03,1.37756E+01
2.3245664E-03,1.37756E+01
2.3246128E-03,1.37756E+01
2.3246592E-03,1.33361E+01
2.3247056E-03,1.11389E+01
2.3247520E-03,8.84395E+00
2.3247984E-03,6.15840E+00
2.3248448E-03,2.98457E+00
2.3248912E-03,-5.31055E-01
2.3249376E-03,-3.90020E+00
2.3249840E-03,-6.82988E+00
2.3250304E-03,-9.17363E+00
2.3250768E-03,-1.06873E+01
2.3251232E-03,-1.15662E+01
2.3251696E-03,-1.04920E+01
2.3252160E-03,-7.90410E+00
2.3252624E-03,-5.26738E+00
2.3253088E-03,-5.31621E+00
2.3253552E-03,-7.51348E+00
2.3254016E-03,-9.46660E+00
2.3254480E-03,-9.66191E+00
2.3254944E-03,-8.09941E+00
2.3255408E-03,-6.58574E+00
2.3255872E-03,-6.58574E+00
2.3256336E-03,-7.12285E+00
2.3256800E-03,-7.36699E+00
2.3257264E-03,-7.41582E+00
2.3257728E-03,-7.46465E+00
2.3258192E-03,-7.70879E+00
2.3258656E-03,-7.46465E+00
2.3259120E-03,-6.92754E+00
2.3259584E-03,-6.34160E+00
2.3260048E-03,-6.29277E+00
2.3260512E-03,-7.07402E+00
2.3260976E-03,-7.26934E+00
2.3261440E-03,-6.87871E+00
2.3261904E-03,-6.24395E+00
2.3262368E-03,-5.65801E+00
2.3262832E-03,-3.85137E+00
2.3263296E-03,1.03711E-01
2.3263760E-03,5.32832E+00
2.3264224E-03,9.42988E+00
2.3264688E-03,1.27502E+01
2.3265152E-03,1.37756E+01
2.3265616E-03,1.37756E+01
2.3266080E-03,1.37756E+01
2.3266544E-03,1.37756E+01
2.3267008E-03,1.37756E+01
2.3267472E-03,1.37756E+01
2.3267936E-03,1.37756E+01
2.3268400E-03,1.37756E+01
2.3268864E-03,1.37756E+01
2.3269328E-03,1.21154E+01
2.3269792E-03,9.91816E+00
2.3270256E-03,7.28145E+00
2.3270720E-03,4.54707E+00
2.3271184E-03,1.17793E+00
2.3271648E-03,-2.48418E+00
2.3272112E-03,-5.60918E+00
2.3272576E-03,-7.85527E+00
2.3273040E-03,-1.00037E+01
2.3273504E-03,-1.12244E+01
2.3273968E-03,-1.11756E+01
2.3274432E-03,-8.97832E+00
2.3274896E-03,-6.39043E+00
2.3275360E-03,-4.97441E+00
2.3275824E-03,-6.14629E+00
2.3276288E-03,-8.83184E+00
2.3276752E-03,-9.95488E+00
2.3277216E-03,-8.88066E+00
2.3277680E-03,-7.12285E+00
2.3278144E-03,-6.43926E+00
2.3278608E-03,-6.73223E+00
2.3279072E-03,-7.31816E+00
2.3279536E-03,-7.26934E+00
2.3280000E-03,-7.41582E+00
2.3280464E-03,-7.46465E+00
2.3280928E-03,-7.65996E+00
2.3281392E-03,-7.26934E+00
2.3281856E-03,-6.53691E+00
2.3282320E-03,-6.34160E+00
2.3282784E-03,-6.48809E+00
2.3283248E-03,-7.12285E+00
2.3283712E-03,-7.07402E+00
2.3284176E-03,-6.73223E+00
2.3284640E-03,-5.99980E+00
2.3285104E-03,-5.07207E+00
2.3285568E-03,-2.14238E+00
2.3286032E-03,2.59395E+00
2.3286496E-03,7.57441E+00
2.3286960E-03,1.15783E+01
2.3287424E-03,1.37268E+01
2.3287888E-03,1.37756E+01
2.3288352E-03,1.37756E+01
2.3288816E-03,1.37756E+01
2.3289280E-03,1.37756E+01
2.3289744E-03,1.37756E+01
2.3290208E-03,1.37756E+01
2.3290672E-03,1.37756E+01
2.3291136E-03,1.37756E+01
2.3291600E-03,1.32873E+01
2.3292064E-03,1.10900E+01
2.3292528E-03,8.55098E+00
2.3292992E-03,5.96309E+00
2.3293456E-03,2.93574E+00
2.3293920E-03,-6.28711E-01
2.3294384E-03,-3.85137E+00
2.3294848E-03,-6.68340E+00
2.3295312E-03,-9.07598E+00
2.3295776E-03,-1.06873E+01
2.3296240E-03,-1.14197E+01
2.3296704E-03,-1.01990E+01
2.3297168E-03,-7.56230E+00
2.3297632E-03,-5.31621E+00
2.3298096E-03,-5.16973E+00
2.3298560E-03,-7.61113E+00
2.3299024E-03,-9.66191E+00
2.3299488E-03,-9.56426E+00
2.3299952E-03,-8.09941E+00
2.3300416E-03,-6.53691E+00
2.3300880E-03,-6.43926E+00
2.3301344E-03,-7.12285E+00
2.3301808E-03,-7.46465E+00
2.3302272E-03,-7.26934E+00
2.3302736E-03,-7.31816E+00
2.3303200E-03,-7.56230E+00
2.3303664E-03,-7.41582E+00
2.3304128E-03,-6.87871E+00
2.3304592E-03,-6.24395E+00
2.3305056E-03,-6.48809E+00
2.3305520E-03,-6.78105E+00
2.3305984E-03,-7.07402E+00
2.3306448E-03,-6.78105E+00
2.3306912E-03,-6.48809E+00
2.3307376E-03,-5.85332E+00
2.3307840E-03,-3.55840E+00
2.3308304E-03,2.99023E-01
2.3308768E-03,5.23066E+00
2.3309232E-03,9.91816E+00
2.3309696E-03,1.29455E+01
2.3310160E-03,1.37756E+01
2.3310624E-03,1.37756E+01
2.3311088E-03,1.37756E+01
2.3311552E-03,1.37756E+01
2.3312016E-03,1.37756E+01
2.3312480E-03,1.37756E+01
2.3312944E-03,1.37756E+01
2.3313408E-03,1.37756E+01
2.3313872E-03,1.37756E+01
2.3314336E-03,1.21643E+01
2.3314800E-03,9.86934E+00
2.3315264E-03,7.37910E+00
2.3315728E-03,4.54707E+00
2.3316192E-03,1.03145E+00
2.3316656E-03,-2.33770E+00
2.3317120E-03,-5.36504E+00
2.3317584E-03,-8.09941E+00
2.3318048E-03,-1.01502E+01
2.3318512E-03,-1.12732E+01
2.3318976E-03,-1.10291E+01
2.3319440E-03,-8.97832E+00
2.3319904E-03,-6.19512E+00
2.3320368E-03,-4.92559E+00
2.3320832E-03,-6.34160E+00
2.3321296E-03,-8.88066E+00
2.3321760E-03,-1.00525E+01
2.3322224E-03,-8.88066E+00
2.3322688E-03,-7.17168E+00
2.3323152E-03,-6.43926E+00
2.3323616E-03,-6.78105E+00
2.3324080E-03,-7.17168E+00
2.3324544E-03,-7.41582E+00
2.3325008E-03,-7.22051E+00
2.3325472E-03,-7.61113E+00
2.3325936E-03,-7.61113E+00
2.3326400E-03,-7.22051E+00
2.3326864E-03,-6.39043E+00
2.3327328E-03,-6.24395E+00
2.3327792E-03,-6.68340E+00
2.3328256E-03,-7.02520E+00
2.3328720E-03,-6.87871E+00
2.3329184E-03,-6.53691E+00
2.3329648E-03,-6.09746E+00
2.3330112E-03,-4.97441E+00
2.3330576E-03,-1.89824E+00
2.3331040E-03,2.64277E+00
2.3331504E-03,7.67207E+00
2.3331968E-03,1.16760E+01
2.3332432E-03,1.37268E+01
2.3332896E-03,1.37756E+01
2.3333360E-03,1.37756E+01
2.3333824E-03,1.37756E+01
2.3334288E-03,1.37756E+01
2.3334752E-03,1.37756E+01
2.3335216E-03,1.37756E+01
2.3335680E-03,1.37756E+01
2.3336144E-03,1.37756E+01
2.3336608E-03,1.31408E+01
2.3337072E-03,1.09924E+01
2.3337536E-03,8.64863E+00
2.3338000E-03,6.06074E+00
2.3338464E-03,2.88691E+00
2.3338928E-03,-7.26367E-01
2.3339392E-03,-4.09551E+00
2.3339856E-03,-6.82988E+00
2.3340320E-03,-9.22246E+00
2.3340784E-03,-1.07850E+01
2.3341248E-03,-1.12244E+01
2.3341712E-03,-1.01502E+01
2.3342176E-03,-7.51348E+00
2.3342640E-03,-5.31621E+00
2.3343104E-03,-5.26738E+00
2.3343568E-03,-7.70879E+00
2.3344032E-03,-9.75957E+00
2.3344496E-03,-9.61309E+00
2.3344960E-03,-7.95293E+00
2.3345424E-03,-6.63457E+00
2.3345888E-03,-6.43926E+00
2.3346352E-03,-7.07402E+00
2.3346816E-03,-7.41582E+00
2.3347280E-03,-7.22051E+00
2.3347744E-03,-7.36699E+00
2.3348208E-03,-7.51348E+00
2.3348672E-03,-7.51348E+00
2.3349136E-03,-6.78105E+00
2.3349600E-03,-6.24395E+00
2.3350064E-03,-6.39043E+00
2.3350528E-03,-6.82988E+00
2.3350992E-03,-6.97637E+00
2.3351456E-03,-6.73223E+00
2.3351920E-03,-6.34160E+00
2.3352384E-03,-5.60918E+00
2.3352848E-03,-3.70488E+00
2.3353312E-03,4.94336E-01
2.3353776E-03,5.37715E+00
2.3354240E-03,1.00158E+01
2.3354704E-03,1.29943E+01
2.3355168E-03,1.37756E+01
2.3355632E-03,1.37756E+01
2.3356096E-03,1.37756E+01
2.3356560E-03,1.37756E+01
2.3357024E-03,1.37756E+01
2.3357488E-03,1.37756E+01
2.3357952E-03,1.37756E+01
2.3358416E-03,1.37756E+01
2.3358880E-03,1.37756E+01
2.3359344E-03,1.20666E+01
2.3359808E-03,9.91816E+00
2.3360272E-03,7.57441E+00
2.3360736E-03,4.40059E+00
2.3361200E-03,9.33789E-01
2.3361664E-03,-2.43535E+00
2.3362128E-03,-5.31621E+00
2.3362592E-03,-8.05059E+00
2.3363056E-03,-9.85723E+00
2.3363520E-03,-1.11756E+01
2.3363984E-03,-1.07850E+01
2.3364448E-03,-8.83184E+00
2.3364912E-03,-5.99980E+00
2.3365376E-03,-4.77910E+00
2.3365840E-03,-6.34160E+00
2.3366304E-03,-8.83184E+00
2.3366768E-03,-9.80840E+00
2.3367232E-03,-8.68535E+00
2.3367696E-03,-7.02520E+00
2.3368160E-03,-6.48809E+00
2.3368624E-03,-6.73223E+00
2.3369088E-03,-7.17168E+00
2.3369552E-03,-7.17168E+00
2.3370016E-03,-7.36699E+00
2.3370480E-03,-7.36699E+00
2.3370944E-03,-7.56230E+00
2.3371408E-03,-7.12285E+00
2.3371872E-03,-6.39043E+00
2.3372336E-03,-6.24395E+00
2.3372800E-03,-6.53691E+00
2.3373264E-03,-6.92754E+00
2.3373728E-03,-6.82988E+00
2.3374192E-03,-6.43926E+00
2.3374656E-03,-6.09746E+00
2.3375120E-03,-4.68145E+00
2.3375584E-03,-1.89824E+00
2.3376048E-03,2.88691E+00
2.3376512E-03,7.91621E+00
2.3376976E-03,1.16760E+01
2.3377440E-03,1.37756E+01
2.3377904E-03,1.37756E+01
2.3378368E-03,1.37756E+01
2.3378832E-03,1.37756E+01
2.3379296E-03,1.37756E+01
2.3379760E-03,1.37756E+01
2.3380224E-03,1.37756E+01
2.3380688E-03,1.37756E+01
2.3381152E-03,1.37756E+01
2.3381616E-03,1.31408E+01
2.3382080E-03,1.08947E+01
2.3382544E-03,8.59980E+00
2.3383008E-03,5.81660E+00
2.3383472E-03,2.78926E+00
2.3383936E-03,-7.26367E-01
2.3384400E-03,-3.85137E+00
2.3384864E-03,-6.82988E+00
2.3385328E-03,-8.88066E+00
2.3385792E-03,-1.06873E+01
2.3386256E-03,-1.12244E+01
2.3386720E-03,-1.01014E+01
2.3387184E-03,-7.17168E+00
2.3387648E-03,-5.21855E+00
2.3388112E-03,-5.07207E+00
2.3388576E-03,-7.51348E+00
2.3389040E-03,-9.71074E+00
2.3389504E-03,-9.46660E+00
2.3389968E-03,-7.61113E+00
2.3390432E-03,-6.39043E+00
2.3390896E-03,-6.34160E+00
2.3391360E-03,-6.92754E+00
2.3391824E-03,-7.17168E+00
2.3392288E-03,-7.12285E+00
2.3392752E-03,-7.36699E+00
2.3393216E-03,-7.41582E+00
2.3393680E-03,-7.26934E+00
2.3394144E-03,-6.73223E+00
2.3394608E-03,-6.19512E+00
2.3395072E-03,-6.19512E+00
2.3395536E-03,-6.58574E+00
2.3396000E-03,-7.02520E+00
2.3396464E-03,-6.73223E+00
2.3396928E-03,-6.24395E+00
2.3397392E-03,-5.41387E+00
2.3397856E-03,-3.46074E+00
2.3398320E-03,6.40820E-01
2.3398784E-03,5.57246E+00
2.3399248E-03,9.96699E+00
2.3399712E-03,1.29943E+01
2.3400176E-03,1.37756E+01
2.3400640E-03,1.37756E+01
2.3401104E-03,1.37756E+01
2.3401568E-03,1.37756E+01
2.3402032E-03,1.37756E+01
2.3402496E-03,1.37756E+01
2.3402960E-03,1.37756E+01
2.3403424E-03,1.37756E+01
2.3403888E-03,1.37756E+01
2.3404352E-03,1.21154E+01
2.3404816E-03,9.91816E+00
2.3405280E-03,7.23262E+00
2.3405744E-03,4.35176E+00
2.3406208E-03,9.82617E-01
2.3406672E-03,-2.53301E+00
2.3407136E-03,-5.41387E+00
2.3407600E-03,-8.00176E+00
2.3408064E-03,-1.00525E+01
2.3408528E-03,-1.10291E+01
2.3408992E-03,-1.09803E+01
2.3409456E-03,-8.58770E+00
2.3409920E-03,-5.99980E+00
2.3410384E-03,-4.77910E+00
2.3410848E-03,-6.39043E+00
2.3411312E-03,-8.78301E+00
2.3411776E-03,-9.85723E+00
2.3412240E-03,-8.68535E+00
2.3412704E-03,-6.92754E+00
2.3413168E-03,-6.39043E+00
2.3413632E-03,-6.63457E+00
2.3414096E-03,-7.26934E+00
2.3414560E-03,-7.17168E+00
2.3415024E-03,-7.31816E+00
2.3415488E-03,-7.36699E+00
2.3415952E-03,-7.51348E+00
2.3416416E-03,-7.07402E+00
2.3416880E-03,-6.34160E+00
2.3417344E-03,-6.14629E+00
2.3417808E-03,-6.58574E+00
2.3418272E-03,-6.92754E+00
2.3418736E-03,-7.02520E+00
2.3419200E-03,-6.53691E+00
2.3419664E-03,-5.95098E+00
2.3420128E-03,-4.77910E+00
2.3420592E-03,-1.80059E+00
2.3421056E-03,2.98457E+00
2.3421520E-03,8.01387E+00
2.3421984E-03,1.19689E+01
2.3422448E-03,1.37756E+01
2.3422912E-03,1.37756E+01
2.3423376E-03,1.37756E+01
2.3423840E-03,1.37756E+01
2.3424304E-03,1.37756E+01
2.3424768E-03,1.37756E+01
2.3425232E-03,1.37756E+01
2.3425696E-03,1.37756E+01
2.3426160E-03,1.37756E+01
2.3426624E-03,1.31408E+01
2.3427088E-03,1.09924E+01
2.3427552E-03,8.50215E+00
2.3428016E-03,5.96309E+00
2.3428480E-03,2.64277E+00
2.3428944E-03,-6.77539E-01
