
Label=v(1) vs T
LabelX=T
LabelY=v(1)
Data Point Count=3006
T,v(1)
 3.3380487399350180E-006, 1.9514303802122293E+000
 3.3480487399350179E-006, 1.6795740747722512E+000
 3.3580487399350178E-006, 1.4064341489902059E+000
 3.3680487399350177E-006, 1.1322193510066403E+000
 3.3780487399350176E-006, 8.5713925043685701E-001
 3.3880487399350175E-006, 5.8140407820674866E-001
 3.3980487399350174E-006, 3.0522456588295432E-001
 3.4080487399350173E-006, 2.8811784620578922E-002
 3.4180487399350172E-006,-2.4762301614861992E-001
 3.4280487399350171E-006,-5.2386857016447064E-001
 3.4380487399350170E-006,-7.9971375579922188E-001
 3.4480487399350170E-006,-1.0749477574081241E+000
 3.4580487399350169E-006,-1.3493602264458793E+000
 3.4680487399350168E-006,-1.6227414422263744E+000
 3.4780487399350167E-006,-1.8948824722023929E+000
 3.4880487399350166E-006,-2.1655753316429909E+000
 3.4980487399350165E-006,-2.4346131425866742E+000
 3.5080487399350164E-006,-2.7017902919484627E+000
 3.5180487399350163E-006,-2.9669025886605471E+000
 3.5280487399350162E-006,-3.2297474197258849E+000
 3.5380487399350161E-006,-3.4901239050660089E+000
 3.5480487399350160E-006,-3.7478330510442803E+000
 3.5580487399350159E-006,-4.0026779025474140E+000
 3.5680487399350158E-006,-4.2544636935092308E+000
 3.5780487399350157E-006,-4.5029979957611683E+000
 3.5880487399350156E-006,-4.7480908660962964E+000
 3.5980487399350155E-006,-4.9895549914340229E+000
 3.6080487399350154E-006,-5.2272058319747252E+000
 3.6180487399350153E-006,-5.4608617622350408E+000
 3.6280487399350152E-006,-5.6903442098556578E+000
 3.6380487399350151E-006,-5.9154777920759782E+000
 3.6480487399350150E-006,-6.1360904497708919E+000
 3.6580487399350149E-006,-6.3520135789476608E+000
 3.6680487399350148E-006,-6.5630821596020628E+000
 3.6780487399350148E-006,-6.7691348818354715E+000
 3.6880487399350147E-006,-6.9700142691365938E+000
 3.6980487399350146E-006,-7.1655667987333462E+000
 3.7080487399350145E-006,-7.3556430189232538E+000
 3.7180487399350144E-006,-7.5400976632923946E+000
 3.7280487399350143E-006,-7.7187897617357324E+000
 3.7380487399350142E-006,-7.8915827481940912E+000
 3.7480487399350141E-006,-8.0583445650251502E+000
 3.7580487399350140E-006,-8.2189477639290427E+000
 3.7680487399350139E-006,-8.3732696033510869E+000
 3.7780487399350138E-006,-8.5211921422875072E+000
 3.7880487399350137E-006,-8.6626023304222421E+000
 3.7980487399350136E-006,-8.7973920945259980E+000
 3.8080487399350135E-006,-8.9254584210516636E+000
 3.8180487399350138E-006,-9.0467034348627173E+000
 3.8280487399350137E-006,-9.1610344740346523E+000
 3.8380487399350136E-006,-9.2683641606722151E+000
 3.8480487399350135E-006,-9.3686104676881961E+000
 3.8580487399350135E-006,-9.4616967814929875E+000
 3.8680487399350134E-006,-9.5475519605467447E+000
 3.8780487399350133E-006,-9.6261103897295524E+000
 3.8880487399350132E-006,-9.6973120304880478E+000
 3.8980487399350131E-006,-9.7611024667200414E+000
 3.9080487399350130E-006,-9.8174329463622634E+000
 3.9180487399350129E-006,-9.8662604186492580E+000
 3.9280487399350128E-006,-9.9075475670151114E+000
 3.9380487399350127E-006,-9.9412628376127472E+000
 3.9480487399350126E-006,-9.9673804634290697E+000
 3.9580487399350125E-006,-9.9858804839774962E+000
 3.9680487399350124E-006,-9.9967487605528280E+000
 3.9780487399350123E-006,-9.9999769870368027E+000
 3.9880487399350122E-006,-9.9955626962460737E+000
 3.9980487399350121E-006,-9.9835092618177708E+000
 4.0080487399350120E-006,-9.9638258956311745E+000
 4.0180487399350119E-006,-9.9365276407675154E+000
 4.0280487399350118E-006,-9.9016353600132376E+000
 4.0380487399350117E-006,-9.8591757199155552E+000
 4.0480487399350116E-006,-9.8091811704024376E+000
 4.0580487399350115E-006,-9.7516899199826383E+000
 4.0680487399350114E-006,-9.6867459065447257E+000
 4.0780487399350113E-006,-9.6143987637773733E+000
 4.0880487399350112E-006,-9.5347037832366688E+000
 4.0980487399350112E-006,-9.4477218720893212E+000
 4.1080487399350111E-006,-9.3535195065641634E+000
 4.1180487399350110E-006,-9.2521686811474684E+000
 4.1280487399350109E-006,-9.1437468535608826E+000
 4.1380487399350108E-006,-9.0283368855641370E+000
 4.1480487399350107E-006,-8.9060269796276064E+000
 4.1580487399350106E-006,-8.7769106115233235E+000
 4.1680487399350105E-006,-8.6410864588857308E+000
 4.1780487399350104E-006,-8.4986583257969901E+000
 4.1880487399350103E-006,-8.3497350634543732E+000
 4.1980487399350102E-006,-8.1944304869802878E+000
 4.2080487399350101E-006,-8.0328632884387545E+000
 4.2180487399350100E-006,-7.8651569461245119E+000
 4.2280487399350099E-006,-7.6914396301943269E+000
 4.2380487399350098E-006,-7.5118441047125408E+000
 4.2480487399350097E-006,-7.3265076261855970E+000
 4.2580487399350096E-006,-7.1355718386633598E+000
 4.2680487399350095E-006,-6.9391826654870670E+000
 4.2780487399350094E-006,-6.7374901977670039E+000
 4.2880487399350093E-006,-6.5306485796747662E+000
 4.2980487399350092E-006,-6.3188158906380618E+000
 4.3080487399350091E-006,-6.1021540245280192E+000
 4.3180487399350090E-006,-5.8808285659311190E+000
 4.3280487399350090E-006,-5.6550086636007171E+000
 4.3380487399350089E-006,-5.4248669011844042E+000
 4.3480487399350088E-006,-5.1905791653264668E+000
 4.3580487399350087E-006,-4.9523245112458030E+000
 4.3680487399350086E-006,-4.7102850258923930E+000
 4.3780487399350085E-006,-4.4646456887867583E+000
 4.3880487399350084E-006,-4.2155942306486081E+000
 4.3980487399350083E-006,-3.9633209899231110E+000
 4.4080487399350082E-006,-3.7080187673139617E+000
 4.4180487399350081E-006,-3.4498826784348182E+000
 4.4280487399350080E-006,-3.1891100046915648E+000
 4.4380487399350079E-006,-2.9259000425091939E+000
 4.4480487399350078E-006,-2.6604539510189507E+000
 4.4580487399350077E-006,-2.3929745983216328E+000
 4.4680487399350076E-006,-2.1236664064450719E+000
 4.4780487399350075E-006,-1.8527351951137661E+000
 4.4880487399350074E-006,-1.5803880244504900E+000
 4.4980487399350073E-006,-1.3068330367299275E+000
 4.5080487399350072E-006,-1.0322792973050874E+000
 4.5180487399350071E-006,-7.5693663482852225E-001
 4.5280487399350070E-006,-4.8101548088992363E-001
 4.5380487399350069E-006,-2.0472670919309990E-001
 4.5480487399350068E-006, 7.1718525604934164E-002
 4.5580487399350067E-006, 3.4810894926976416E-001
 4.5680487399350067E-006, 6.2423332945650423E-001
 4.5780487399350066E-006, 8.9988063714499533E-001
 4.5880487399350065E-006, 1.1748402079193272E+000
 4.5980487399350064E-006, 1.4489019029689774E+000
 4.6080487399350063E-006, 1.7218562696880753E+000
 4.6180487399350062E-006, 1.9934947017502358E+000
 4.6280487399350061E-006, 2.2636095985367923E+000
 4.6380487399350060E-006, 2.5319945237961545E+000
